comment_id,帖子id,post_category,robot_status,human_role,content,topic
69e42cc4000000001401e823,69e40352000000002102fc75,常态|服务者,常态,服务者,刚才看了会儿直播，001跑的真快,0
69e42a90000000001401a01d,69e40352000000002102fc75,常态|服务者,常态,服务者,建议给机器人弄个脸[捂脸R],1
69e42654000000001401e023,69e40352000000002102fc75,常态|服务者,常态,服务者,哈哈，选手们都撅着屁股，有的茫然有的健谈,0
69e425ed000000001401ac0b,69e40352000000002102fc75,常态|服务者,常态,服务者,争人形机器人领城残酷的竞争，未来看谁走得下去！,3
69e425a8000000001401cc10,69e40352000000002102fc75,常态|服务者,常态,服务者,这是要吓死漂亮国吗？！,2
69e425a8000000001401c400,69e40352000000002102fc75,常态|服务者,常态,服务者,赶紧把AI＋到机器人里组个终结者,3
69e42581000000001401d81a,69e40352000000002102fc75,常态|服务者,常态,服务者,点赞这么多，你可以向官方领奖了，有设奖的,5
69e4254f000000001401bc10,69e40352000000002102fc75,常态|服务者,常态,服务者,好多男生,0
69e424fd000000001401b00a,69e40352000000002102fc75,常态|服务者,常态,服务者,几点开始？,0
69e42487000000001401dc1d,69e40352000000002102fc75,常态|服务者,常态,服务者,看来未来人类可以“歇”了[doge][doge][暗中观察R][暗中观察R],3
69e4243b000000001401b00a,69e40352000000002102fc75,常态|服务者,常态,服务者,中间换电不？[微笑R],2
69e42435000000001401e01a,69e40352000000002102fc75,常态|服务者,常态,服务者,机器人在前面跑，后面拿着遥控追[偷笑R],1
69e42431000000001401b80d,69e40352000000002102fc75,常态|服务者,常态,服务者,已经做过语文阅读理解了。。[笑哭R],0
69e42401000000001401c403,69e40352000000002102fc75,常态|服务者,常态,服务者,拿散户随礼的钱冲线[派对R],0
69e423a1000000001401dc1d,69e40352000000002102fc75,常态|服务者,常态,服务者,大玩具跑步[偷笑R],2
69e423960000000014019c0e,69e40352000000002102fc75,常态|服务者,常态,服务者,机器人什么时候可以代替好人，去逝世,3
69e4235a0000000014019408,69e40352000000002102fc75,常态|服务者,常态,服务者,遥控机器人跑步,1
69e423110000000014018c10,69e40352000000002102fc75,常态|服务者,常态,服务者,厉害是厉害，但是能让它们代替很危险的职业吗？比如高空作业之类,4
69e42301000000001401a40a,69e40352000000002102fc75,常态|服务者,常态,服务者,都长得差不多,0
69e42300000000001401e801,69e40352000000002102fc75,常态|服务者,常态,服务者,在英语阅读理解里见过，终于看到现场了[笑哭R],0
69e42299000000001401a005,69e40352000000002102fc75,常态|服务者,常态,服务者,我们英语 阅读理解就是这个,0
69e422660000000014019409,69e40352000000002102fc75,常态|服务者,常态,服务者,现在还有吗 在昌平过去还来得及吗,0
69e422250000000014018812,69e40352000000002102fc75,常态|服务者,常态,服务者,这两个有点可爱[大笑R],0
69e4221e000000001401a405,69e40352000000002102fc75,常态|服务者,常态,服务者,啊。。好多好厉害。但感觉这些机器人的重心都在上半身好像容易摔倒。。,1
69e421f7000000001401b002,69e40352000000002102fc75,常态|服务者,常态,服务者,第四个尿急了[偷笑R],0
69e421b3000000001401c404,69e40352000000002102fc75,常态|服务者,常态,服务者,以后马拉松就是机器人比赛[偷笑R],1
69e4219d0000000014019c11,69e40352000000002102fc75,常态|服务者,常态,服务者,周一机器人大跌,1
69e42155000000001401e00b,69e40352000000002102fc75,常态|服务者,常态,服务者,外地的机器人也进京了吗？,1
69e4160f0000000014019c08,69e40352000000002102fc75,常态|服务者,常态,服务者,對於機器人高度有何限制,1
69e415d8000000001401cc11,69e40352000000002102fc75,常态|服务者,常态,服务者,进化进步是相当的快！,4
69e413d3000000001401dc0f,69e40352000000002102fc75,常态|服务者,常态,服务者,加油加油[赞R],5
69e42de8000000001401d814,69e40352000000002102fc75,常态|服务者,常态,服务者,我不在乎它能跑多快，我只在乎它真的能为我们的生活便利做些什么,1
69e4353d000000001401d800,69e40352000000002102fc75,常态|服务者,常态,服务者,评论区好多恨不得一秒进入未来模式，又不是明天就噶多点耐心[doge][doge][doge],4
69e432f9000000001401c02d,69e40352000000002102fc75,常态|服务者,常态,服务者,净整点没用的,4
69e43bc3000000001401bc24,69e40352000000002102fc75,常态|服务者,常态,服务者,发明机器人结果用来跑步[笑哭R],1
69e43ba7000000001401b827,69e40352000000002102fc75,常态|服务者,常态,服务者,我就想知道机器人跑的理念是什么？有啥意义？搞不懂诶[嘻嘻R],1
69e422e5000000001401cc23,69e40352000000002102fc75,常态|服务者,常态,服务者,我很想知道意义在哪儿,4
69e436f0000000001401bc08,69e40352000000002102fc75,常态|服务者,常态,服务者,现在的机器人产业跟新能源车一个逻辑，产避孕套的公司都敢下场造机器人,1
69e4321e000000001401a01a,69e40352000000002102fc75,常态|服务者,常态,服务者,说个题外话，刚刚在某儿童管楼梯下看到的一幕，觉得他们像哈利波特一样窝那怪可怜的[笑哭R],0
69e43526000000001401ac13,69e40352000000002102fc75,常态|服务者,常态,服务者,产能又要过剩,4
69e4a359000000001401a404,69e40352000000002102fc75,常态|服务者,常态,服务者,.....我以为是造福人类的结果跑马拉松展示性能去了 什么时候才能不吹机器人的性能 好好研究怎么帮忙提升日常生活质量啊,1
69e4a6f4000000001401e802,69e40352000000002102fc75,常态|服务者,常态,服务者,都是吃饱撑得  科学的镜头就是世界的毁灭,1
69e42af8000000001401ac17,69e40352000000002102fc75,常态|服务者,常态,服务者,到底有没有外国公司参赛？如果仅仅都是国内公司，意义不大,0
69e4493b000000001401cc00,69e40352000000002102fc75,常态|服务者,常态,服务者,拿个电脑在后面追，这和玩具有什么区别,1
69e457b8000000001401901f,69e40352000000002102fc75,常态|服务者,常态,服务者,将来看谁骗人钱多[玫瑰R][玫瑰R][玫瑰R],5
69e421c0000000001401b804,69e40352000000002102fc75,常态|服务者,常态,服务者,这玩意儿有啥意义啊,4
69e562ad000000001401b00b,69e40352000000002102fc75,常态|服务者,常态,服务者,那些说机器人跑步没意义的，英雄萨姆玩过没[看],1
69e54c0d000000001401c003,69e40352000000002102fc75,常态|服务者,常态,服务者,马拉松是人类挑战极限运动.和机器毛关系都没有…,1
69e53b9c0000000014019002,69e40352000000002102fc75,常态|服务者,常态,服务者,很无聊的，机器就是机器，和人没有可比性，连路牙都不能分辨，就不能叫机器人。,1
69e520020000000014019404,69e40352000000002102fc75,常态|服务者,常态,服务者,是不闲的，体育竞技也让人工智能上啦？,1
69e4e4e1000000001401e412,69e40352000000002102fc75,常态|服务者,常态,服务者,闲着没鸟事,0
69e4e24f000000001401c823,69e40352000000002102fc75,常态|服务者,常态,服务者,这么多人喜欢重复,0
69e4df33000000001401c42d,69e40352000000002102fc75,常态|服务者,常态,服务者,怎么每个机器人都配一个歪脖树用绳子吊着？你确定这是机器人马拉松比赛？怎么看着像上吊比赛呢？[偷笑R],1
69e4ddda0000000014019420,69e40352000000002102fc75,常态|服务者,常态,服务者,咱就说就差个手吗 给装一个呗 整的跟残运会似的,0
69e4d414000000001401d40c,69e40352000000002102fc75,常态|服务者,常态,服务者,遥控的干嘛不用遥控车？有毛用[暗中观察R],2
69e4cf23000000001401cc1c,69e40352000000002102fc75,常态|服务者,常态,服务者,孤陋寡闻了，机器人跑马拉松有什么意义呢？如果机器人可以替代消防员、救生员这类职业，降低风险，我觉得才有意义,1
69e4cd72000000001401e407,69e40352000000002102fc75,常态|服务者,常态,服务者,有啥意义？弄翻跟头跑步？,2
69e4c7c1000000001401d841,69e40352000000002102fc75,常态|服务者,常态,服务者,怎么会有人做这么无聊的事，简直不可理喻,0
69e4c3bb000000001401dc2f,69e40352000000002102fc75,常态|服务者,常态,服务者,嘴上没毛办事不牢,0
69e4c321000000001401e815,69e40352000000002102fc75,常态|服务者,常态,服务者,我压岁钱500万,4
69e4c2e7000000001401dc2b,69e40352000000002102fc75,常态|服务者,常态,服务者,宝宝也想有关注，还差几百粉丝，点我关注互动起来吧，么么哒[微笑R][害羞R][飞吻R][偷笑R],0
69e4c1b6000000001401c02a,69e40352000000002102fc75,常态|服务者,常态,服务者,无力吐槽，还不如成人展里的娃娃呢。还马拉松…你装四个轮子不好吗？还封路…找个体育场绕圈跑去呗。要么就制造个现实环境，让机器人去救援或者爬山送补给去。搁这干嘛呢…,1
69e4c0f7000000001401d823,69e40352000000002102fc75,常态|服务者,常态,服务者,有何意义，这种应用场景,4
69e4bde0000000001401e401,69e40352000000002102fc75,常态|服务者,常态,服务者,形状都一样 互相模仿的,0
69e4b4a1000000001401c42b,69e40352000000002102fc75,常态|服务者,常态,服务者,plq一些人的偏见真是看力竭了[捂脸R],5
69e4a9f2000000001401dc2e,69e40352000000002102fc75,常态|服务者,常态,服务者,人存在干嘛,4
69e4a6370000000014019c1a,69e40352000000002102fc75,常态|服务者,常态,服务者,人都跑不明白，用这破烂去跑[捂脸R],2
69e4a4b7000000001401ac23,69e40352000000002102fc75,常态|服务者,常态,服务者,参赛的企业一个个煞有介事，装得好像很胸有成竹的样子，结果比赛一开始就全部现了原形！,0
69e49e08000000001401a410,69e40352000000002102fc75,常态|服务者,常态,服务者,笑死😆给机器人穿衣服是认真的吗？风阻只会拖慢ta的速度。还有穿运动鞋[失望R]何必呢…,1
69e49c66000000001401ac0e,69e40352000000002102fc75,常态|服务者,常态,服务者,我们的科技人才全是年轻人美龟还不吓死,4
69e49ba5000000001401c426,69e40352000000002102fc75,常态|服务者,常态,服务者,所以，让机器人跑马拉松的意义是什么？,1
69e49571000000001401d435,69e40352000000002102fc75,常态|服务者,常态,服务者,这些遥控机器人就是哗众取宠的玩意,2
69e493d80000000014019c25,69e40352000000002102fc75,常态|服务者,常态,服务者,直接上轮子不行么？非得模仿人走路,2
69e489890000000014019c18,69e40352000000002102fc75,常态|服务者,常态,服务者,一个机器人跑步需要这么多人服务它跑步啊？本末倒置了，多来点机器人帮帮忙的实事吧,1
69e484d5000000001401e409,69e40352000000002102fc75,常态|服务者,常态,服务者,机器人有什么好看？,1
69e4741d000000001401cc13,69e40352000000002102fc75,常态|服务者,常态,服务者,哇，都是年轻人。只要你有那脑子，这不都是新的就业方向？,4
69e469cd000000001401c42e,69e40352000000002102fc75,常态|服务者,常态,服务者,他们跑马拉松的意义在哪里？[抠鼻R]比电池🔋容量大？机器人最该代替的不是人类的工作机会，而是哪些当官的，绝对不会有贪官，不会贪污受贿，,1
69e45fd8000000001401e816,69e40352000000002102fc75,常态|服务者,常态,服务者,跑个第一能干嘛，人肯定不能和机器比呀，机器只要有电，无限的跑，它又不累！能帮人类干活，挣钱才是王道！,1
69e45e8d000000001401b814,69e40352000000002102fc75,常态|服务者,常态,服务者,各种不知高低的评论反映出什么问题？,5
69e45df5000000001401d81a,69e40352000000002102fc75,常态|服务者,常态,服务者,人类已经被机器奴役！还机器人跑马拉！有何意义？理解不了一点…只感觉人类的悲剧,1
69e45d12000000001401e000,69e40352000000002102fc75,常态|服务者,常态,服务者,这么多人为他服务，能叫人吗？,0
69e45cbc000000001401e82f,69e40352000000002102fc75,常态|服务者,常态,服务者,机器人能为人服务比较实用 ，跑个马拉松还得这么多人“伺候”有啥意义,1
69e457e8000000001401e409,69e40352000000002102fc75,常态|服务者,常态,服务者,吃饱了没事干，机器人去打仗吧！跑马拉松人是健康锻炼，机器干嘛去了，消耗电资源吗？,1
69e44eb9000000001401c00d,69e40352000000002102fc75,常态|服务者,常态,服务者,对老百姓来讲，这就是一堆废鈇，一点用都没有！,4
69e447c4000000001401e41c,69e40352000000002102fc75,常态|服务者,常态,服务者,虚头巴脑的玩意有啥用，到底在靠什么赚钱。,4
69e445b7000000001401cc2a,69e40352000000002102fc75,常态|服务者,常态,服务者,象一群吊死鬼[赞R][赞R][赞R],2
69e44069000000001401cc24,69e40352000000002102fc75,常态|服务者,常态,服务者,穿运动鞋的意义是？[石化R][石化R],2
69e44022000000001401901b,69e40352000000002102fc75,常态|服务者,常态,服务者,吊他们的架子都是养老院用的,2
69e43dd8000000001401e000,69e40352000000002102fc75,常态|服务者,常态,服务者,跑步的意义是检视长时间运转、功耗、散热、平衡等能力，这是为未来走向产业应用，检验技术进步效果的重要一环。说没意义的麻烦多学习，不要与时代脱轨。,1
69e43d45000000001401d809,69e40352000000002102fc75,常态|服务者,常态,服务者,支持支持，放下包袱交流，可来南京一起合作，6位数不难，看到信息交好运，交流福报++，随缘，欢迎兄弟姐妹们。,4
69e43c9b000000001401bc0d,69e40352000000002102fc75,常态|服务者,常态,服务者,跑马拉松到底有什么意义。。,1
69e43c41000000001401a818,69e40352000000002102fc75,常态|服务者,常态,服务者,多好玩啊干嘛都是扫兴的评论,0
69e43c31000000001401e02f,69e40352000000002102fc75,常态|服务者,常态,服务者,咋还有人冷嘲热讽呢[哇R]现在机器人和15年的电车一样在野蛮生长阶段啊[睡觉R]等过个几年大浪淘沙就好了,1
69e43b81000000001401bc2f,69e40352000000002102fc75,常态|服务者,常态,服务者,不懂就问？为毛老是吊着机器人？上吊后放开跑路是不是格外有劲？,1
69e435870000000014019409,69e40352000000002102fc75,常态|服务者,常态,服务者,昨天在我家门囗的公园看到一个，胸前还戴个蓝色游泳圈，我还想了半天，在这吊个带游泳圈的机器人干嘛[捂脸R]原来是这玩意儿[捂脸R],1
69e434d5000000001401b017,69e40352000000002102fc75,常态|服务者,常态,服务者,吃饱了撑的把这些人弄去挖煤,1
69e4327c0000000014018827,69e40352000000002102fc75,常态|服务者,常态,服务者,机器人为什么都没置为黑脸，难道黑z很高贵。,1
69e43136000000001401e011,69e40352000000002102fc75,常态|服务者,常态,服务者,机器人还是机器，只是智慧了一点，智慧的电车特斯拉也是可以无人驾驶的，所有机器人跑马拉松是个伪命题，毫无意义。为什么总有人乐此不疲。,1
69e43031000000001401e026,69e40352000000002102fc75,常态|服务者,常态,服务者,都是机器人，要人何用？一旦有了更免费听话的劳动力，人还有什么用？越活越悲哀,3
69e42f3f000000001401b820,69e40352000000002102fc75,常态|服务者,常态,服务者,去年的前三名呢？不见了还是进化了？,0
69e62d74000000001401942e,69e4c771000000002102c3fc,常态|服务者,常态,服务者,都是年轻技术人员，真棒,4
69e4ec3b000000001401d81d,69e4c771000000002102c3fc,常态|服务者,常态,服务者,很骄傲，这么优秀的工程师，制造出了这么好的机器人，都是我们国家的[飞吻R]祝国泰民安，繁荣昌盛！！！,1
69e4f96b000000002b00361c,69e4c771000000002102c3fc,常态|服务者,常态,服务者,看这技术人员都这么年轻，真棒[赞R],4
69e52b25000000001401c403,69e4c771000000002102c3fc,常态|服务者,常态,服务者,祝祖国繁荣昌盛！,4
69e4f103000000001401e018,69e4c771000000002102c3fc,常态|服务者,常态,服务者,时隔一年进步就这么大，为祖国骄傲,4
69e51334000000001401cc07,69e4c771000000002102c3fc,常态|服务者,常态,服务者,好好练，将来分担抢险救灾的工作💪,4
69e4feb3000000001401d81a,69e4c771000000002102c3fc,常态|服务者,常态,服务者,好酷，这种比赛太棒了，能让正常的中国人看到现在机器人研发的进度是怎么样。很直观，也不隐藏，泰酷辣。,1
69e5b4900000000014018c0e,69e4c771000000002102c3fc,常态|服务者,常态,服务者,孩子们在创造历史,4
69e4f9a2000000001401a41a,69e4c771000000002102c3fc,常态|服务者,常态,服务者,一代代的不断迭代优化，越来越好[点赞R],4
69e575ce000000001401e809,69e4c771000000002102c3fc,常态|服务者,常态,服务者,所有技术人员都是最棒的，为你们骄傲[飞吻R],4
69e580ff000000001401b80c,69e4c771000000002102c3fc,常态|服务者,常态,服务者,就像核聚变的工程师一样，机器人工程师很多都是年轻人，我对祖国的未来很有信心。,4
69e5946f000000001401e81b,69e4c771000000002102c3fc,常态|服务者,常态,服务者,祝祖国国泰民安，繁荣昌盛!,4
69e582bb000000001401e019,69e4c771000000002102c3fc,常态|服务者,常态,服务者,真厉害，祖国强大。[皱眉R],4
69e575ea000000001401b000,69e4c771000000002102c3fc,常态|服务者,常态,服务者,祝福祖国国泰民安，繁荣昌盛,4
69e5a928000000001401a80b,69e4c771000000002102c3fc,常态|服务者,常态,服务者,太棒了！！！！期待明年,0
69e57275000000001401dc14,69e4c771000000002102c3fc,常态|服务者,常态,服务者,只有我们不想做 没有我们做不成的事 中国骄傲👍,4
69e4f9e40000000014019820,69e4c771000000002102c3fc,常态|服务者,常态,服务者,自主的，太酷了[赞R],2
69e57f0b000000001401c801,69e4c771000000002102c3fc,常态|服务者,常态,服务者,看到评论很欣慰，没看到那些阴阳怪气质疑国产一切努力的。中国🇨🇳加油💪,1
69e595ba000000001401b818,69e4c771000000002102c3fc,常态|服务者,常态,服务者,这玩意有啥用，能挑能扛，还能做最危险最累的事，这样先进应该送到俄乌战争中，就不会死那么多当兵的了，中国的科技没用在该用的地方,4
69e6be18000000001401b002,69e634590000000022003bb5,常态|观众,常态,观众,跟车人员的视角很少刷到，那前面奔跑的机器人跟亲生孩子有啥区别，个中滋味也只有研发人员知道，给看感动了竟然[哭惹R],1
69e6fadf000000001401d428,69e634590000000022003bb5,常态|观众,常态,观众,原来是你们团队叫加速进化，我看到你们机器人上贴这个以为是你们的机器人要加速进化了[石化R][石化R][石化R],1
69e642c8000000001401e410,69e634590000000022003bb5,常态|观众,常态,观众,我拍到他了，都好努力,0
69e6d63a000000001401c81e,69e634590000000022003bb5,常态|观众,常态,观众,年纪大了，看机器人比赛都感动的想哭[捂脸R],1
69e7007f000000001401e81f,69e634590000000022003bb5,常态|观众,常态,观众,看看这个世界，很多地方在打仗，而咱们在搞机器人半马[自拍R][赞R],1
69e6af22000000001401d40d,69e634590000000022003bb5,常态|观众,常态,观众,是他吧，小机器人真厉害，闷头就是咔咔跑，往前冲[赞R]看到最后，真不容易,1
69e657ce000000001401b80c,69e634590000000022003bb5,常态|观众,常态,观众,嗯，看了很多视频，这个视频最珍贵，有那么一点点带灵魂的感觉了，这个背影是我们进步的一大步,0
69e6f006000000001401902e,69e634590000000022003bb5,常态|观众,常态,观众,就跟看自己孩子去参加学校运动会跑步，那种激动心情一样一样的,0
69e6ef28000000001401900e,69e634590000000022003bb5,常态|观众,常态,观众,孩子累得腿都跑撇了,0
69e6ee570000000014019c14,69e634590000000022003bb5,常态|观众,常态,观众,好难过，仿佛看到了努力为生活奔跑的自己，幸福的机器人能有这样的支持团队[哭惹R]看哭了,1
69e6ece2000000001401b819,69e634590000000022003bb5,常态|观众,常态,观众,給我女兒看，希望從小給她種下科技興趣的種子[害羞R],1
69e6ec80000000001401c426,69e634590000000022003bb5,常态|观众,常态,观众,真的有种心疼自家孩子的感觉,0
69e6ec49000000001401bc09,69e634590000000022003bb5,常态|观众,常态,观众,机器人跑步的那双鞋有链接吗？中考跑步考试可考虑,1
69e6ebf8000000001401a801,69e634590000000022003bb5,常态|观众,常态,观众,能参加比赛都是很厉害很厉害了，会越来越好的,0
69e6eb450000000014019011,69e634590000000022003bb5,常态|观众,常态,观众,最后那一段跑得好心酸，一拐一拐的[笑哭R],0
69e6eb43000000001401cc26,69e634590000000022003bb5,常态|观众,常态,观众,看这样的视频为啥都会流泪啊[哭惹R][哭惹R],0
69e8681d000000001401bc09,69e634590000000022003bb5,常态|观众,常态,观众,这一幕，加上配的BGM，感觉像是机器人瓦力[哭惹R][哭惹R][哭惹R],1
69e73e42000000001401c02d,69e634590000000022003bb5,常态|观众,常态,观众,老师！我有问题，这个鞋子是必须的吗，用来减震之类的，还是只是广告位，其实不需要这个鞋子[萌萌哒R][萌萌哒R][萌萌哒R],2
69e6fe5c0000000014018c1c,69e634590000000022003bb5,常态|观众,常态,观众,坚持到最后  摇摇晃晃的样子   我眼睛进沙子了,0
69e6ff8f000000001401dc21,69e634590000000022003bb5,常态|观众,常态,观众,这和自己生的小孩有什么区别,0
69e81635000000001401a404,69e634590000000022003bb5,常态|观众,常态,观众,给机器人喷的是什么东西？,1
69e70e930000000014019415,69e634590000000022003bb5,常态|观众,常态,观众,超车为啥让前面的让开呢，自己从侧面超过去就好了，人在跑步中也不会这样让道吧,2
69eaf56f000000001401e036,69e634590000000022003bb5,常态|观众,常态,观众,昨天租了个pocket3发现有这里的素材[doge][doge][doge],0
69e7323f0000000014019c0c,69e634590000000022003bb5,常态|观众,常态,观众,真棒加速进化，赛前就看到这个穿黑T的大脑袋机器人了，步态很像专业运动员了,1
69e6fe5d0000000014019c03,69e634590000000022003bb5,常态|观众,常态,观众,它跑步姿势好像我小时候看的动画片里的人物[大笑R][大笑R],0
69e7a9ad000000001401e40c,69e634590000000022003bb5,常态|观众,常态,观众,好感动啊，看这小可爱努力地跑着，跟自己的梦想在努力地跑有啥区别。而且不得不说，跑姿很漂亮，很像人的姿态！[点赞R][点赞R],0
69e72c580000000014019003,69e634590000000022003bb5,常态|观众,常态,观众,这是自主还是遥控版本啊？ 另外喷的润滑液还是冷却,2
69e6dbde000000001401ac1b,69e634590000000022003bb5,常态|观众,常态,观众,这机器人的电机这么容易过热吗？,1
69e7aebd000000001401900b,69e634590000000022003bb5,常态|观众,常态,观众,天啊 看着想哭 好不容易自己的孩子上跑道了,0
69e71375000000001401c00b,69e634590000000022003bb5,常态|观众,常态,观众,有种看着自家孩子去比赛了，能不能得第一已经没有那么重要了,0
69e7181b000000001401a00d,69e634590000000022003bb5,常态|观众,常态,观众,理论可行到工程实现并不容易，看到这么多年轻人在努力真让人感动！加油！,4
69e72514000000001401e036,69e634590000000022003bb5,常态|观众,常态,观众,荣耀机器人的液冷散热器用的是升级元件，人家做手机的最知道怎么散热了。,2
69e6579d000000001401d401,69e634590000000022003bb5,常态|观众,常态,观众,这喷的是润滑油还是降温？,2
69e6eaa40000000014019806,69e634590000000022003bb5,常态|观众,常态,观众,不知道咋回事，看到后面机器人腿出现异常有点跛，还有最后冲刺踉跄的时候，我居然想哭,1
69e883fd000000001401b814,69e634590000000022003bb5,常态|观众,常态,观众,一个机器人一个保障车，那不是要300辆跟在后面,1
69e8833b0000000014019c0d,69e634590000000022003bb5,常态|观众,常态,观众,后面他开始瘸了我都快哭了真的太不容易呢,0
69e88170000000001401cc3b,69e634590000000022003bb5,常态|观众,常态,观众,看到别人拍的视角觉得每一个机器人都很搞笑 看到这个第一视角有种看着自己小孩成长的感觉 心软软的 [捂脸R]工程师们应该很欣慰吧！！,1
69e8785f000000001401e418,69e634590000000022003bb5,常态|观众,常态,观众,感觉跑起来好努力，好热血[赞R],0
69e877560000000014018c26,69e634590000000022003bb5,常态|观众,常态,观众,看的好感动啊不知道咋回事，这和个孩子一样,0
69e86470000000001401e836,69e634590000000022003bb5,常态|观众,常态,观众,看着还有点感动呢,0
69e863ba000000001401ac0f,69e634590000000022003bb5,常态|观众,常态,观众,真的像孩子一样[火R],0
69e860b5000000001401d800,69e634590000000022003bb5,常态|观众,常态,观众,中国机器人加油[害羞R],1
69e86081000000001401a019,69e634590000000022003bb5,常态|观众,常态,观众,"看哭了。一群奋力向前奔跑的年轻人, 你们就是国家的希望。",4
69e85efe000000001401ac05,69e634590000000022003bb5,常态|观众,常态,观众,那个黑黑的小鼻嘎也是你们的吗 那个我喜欢[派对R],0
69e85efc000000001401dc1c,69e634590000000022003bb5,常态|观众,常态,观众,看的有点鼻子发酸，现在的孩子们太给力了。,0
69e85b91000000001401c01a,69e634590000000022003bb5,常态|观众,常态,观众,看到最后冲线，竟然看哭了[哭惹R],0
69e85a46000000001401e013,69e634590000000022003bb5,常态|观众,常态,观众,这个机器人最后是第几名啊[飞吻R],3
69e857ac000000001401d804,69e634590000000022003bb5,常态|观众,常态,观众,第一次从这个视角看，和家长关注孩子一样一样的，怎能不爱,0
69e8549d000000001401bc2d,69e634590000000022003bb5,常态|观众,常态,观众,孩子跑最后腿都有点儿瘸了！[大笑R],0
69e85407000000001401b026,69e634590000000022003bb5,常态|观众,常态,观众,好厉害 真的很厉害,0
69e851110000000014019c07,69e634590000000022003bb5,常态|观众,常态,观众,这个要是有荣耀那么好的散热，会更好,2
69e84e52000000001401a80c,69e634590000000022003bb5,常态|观众,常态,观众,好厉害～看泪了,0
69e84647000000001401d818,69e634590000000022003bb5,常态|观众,常态,观众,妈呀，最后过终点线，感动落泪了,0
69e833a8000000001401c016,69e634590000000022003bb5,常态|观众,常态,观众,太牛了这运动员,0
69e82d11000000001401d416,69e634590000000022003bb5,常态|观众,常态,观众,最后看得有点热泪盈眶，是怎么回事？[笑哭R],0
69e82c4a000000001401a40b,69e634590000000022003bb5,常态|观众,常态,观众,隔壁的人类也是在马拉松吗[笑哭R],2
69e82913000000001401c807,69e634590000000022003bb5,常态|观众,常态,观众,右侧那个像是个罗圈腿似的,0
69e82002000000001401c818,69e634590000000022003bb5,常态|观众,常态,观众,工程师们加油啊 老了接送我跳广场舞买菜跑腿的事就拜托机器崽崽们了[皱眉R],1
69e81983000000001401a805,69e634590000000022003bb5,常态|观众,常态,观众,看得我热泪盈眶的。谢谢你们的热血与坚持。会越来越好的。今年的机器人感觉比去年的脚底下稳当多了,1
69e81136000000001401b004,69e634590000000022003bb5,常态|观众,常态,观众,莫名非常感动,0
69e805e9000000001401900b,69e634590000000022003bb5,常态|观众,常态,观众,后面是遥控器控制走的吧,2
69e7f8320000000014018c05,69e634590000000022003bb5,常态|观众,常态,观众,他认真奔跑的样子好帅[赞R],0
69e7e66d000000001401dc02,69e634590000000022003bb5,常态|观众,常态,观众,家务学好了吗？靠你们了！加油！,4
69e7e50e000000001401e805,69e634590000000022003bb5,常态|观众,常态,观众,对这个穿鞋的机器人印象很深,1
69e7ca98000000002d02153a,69e634590000000022003bb5,常态|观众,常态,观众,跑步姿势也太美丽了吧。一路跟在后面，好像看着自己的孩子参加比赛，跑到后面右腿有点受伤了的感觉，依然坚持跑到终点，太不容易了，大家都棒棒哒。[赞R][赞R][赞R],0
69e7c1bf000000001401a80a,69e634590000000022003bb5,常态|观众,常态,观众,看到它晃晃悠悠冲过终点的时候特别想抱抱它[皱眉R],0
69e7bc5f000000001401a400,69e634590000000022003bb5,常态|观众,常态,观众,中间遇到了一个机器人，怎么那么像左右脚互搏？[笑哭R],0
69e7bb820000000014019003,69e634590000000022003bb5,常态|观众,常态,观众,为什么不拥抱它？,0
69e7bb71000000001401d807,69e634590000000022003bb5,常态|观众,常态,观众,右边这个好像左右脚打脚[捂脸R][捂脸R]都怕它把自己绊倒,0
69e7ba630000000014019006,69e634590000000022003bb5,常态|观众,常态,观众,好厉害，第一次看这个视角的[害羞R],0
69e7ba08000000001401d40a,69e634590000000022003bb5,常态|观众,常态,观众,好感动 感觉技术人员赋予了它们真实的生命[泪崩R],1
69e79de0000000002d0323ce,69e634590000000022003bb5,常态|观众,常态,观众,第一次刷到跟车视觉，后段都看到很感动，科研不容易呀,1
69e79d15000000001401b004,69e634590000000022003bb5,常态|观众,常态,观众,希望机器人能帮助我们解决内卷问题[捂脸R],3
69e79b01000000001401e015,69e634590000000022003bb5,常态|观众,常态,观众,好感动啊，感觉跑的好辛苦,0
69e794c40000000014019c0c,69e634590000000022003bb5,常态|观众,常态,观众,机器猎人也喷云南白药[笑哭R],1
69e793d7000000001401e824,69e634590000000022003bb5,常态|观众,常态,观众,竟然不是遥控的[哇R][哇R][哇R][哇R]，那也太厉害了,2
69e792960000000014019c0e,69e634590000000022003bb5,常态|观众,常态,观众,哇，好棒👍点赞👍,5
69e791e3000000001401b82a,69e634590000000022003bb5,常态|观众,常态,观众,是不是断手那个机器人,1
69e78c9a000000001401b838,69e634590000000022003bb5,常态|观众,常态,观众,终点计时器竟然坏了，不敢相信[石化R],2
69e78c15000000001401d820,69e634590000000022003bb5,常态|观众,常态,观众,刚看这个视频看哭了 既想到了自己做项目的艰辛 又能看到训练的不容易 有一种殊途同归的感觉,0
69e78477000000001401e831,69e634590000000022003bb5,常态|观众,常态,观众,姿态没毛病,0
69e77e4c000000001401e403,69e634590000000022003bb5,常态|观众,常态,观众,[哭惹R][哭惹R][哭惹R]为什么一开跑 我就哭了,0
