帖子id,post_category,human_category,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,帖子标题,content,评估对象,情感,combo,comment_time,location,like_count,reply_count,char_len,post_caption,llm_deepseek_v4_pro_scope_comment_caption,llm_deepseek_v4_pro_scope_comment_caption_reason,llm_deepseek_v4_pro_scope_comment_caption_status
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e4a875000000001401b013,,64738157000000001c0292d2,"人形机器人半马摔倒瞬间��

",这一惊一乍的真吓人[捂脸R],机器人本身,Negative,观众+失败,2026.04.19,上海,1,0.0,14,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Negative,评论中“真吓人”直接表达了对机器人突然倒地这一突发状况的恐惧和不适感，属于负面情绪；[捂脸R]表情强化了尴尬或无奈，整体情感倾向消极，故归类为负面。,ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,2,69e4325e0000000014019c19,69e42cb3000000001401c41a,5e0d64cb000000000100b6aa,"人形机器人半马摔倒瞬间��

",说是冷却用的东西[笑哭R],机器人本身,Neutral,观众+失败,2026.04.19,北京,20,,13,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Neutral,评论以调侃口吻说机器人倒地是“冷却用的东西”，并配上“笑哭”表情，是一种无明确褒贬的幽默玩笑，整体情感中立。,ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e453eb000000001401880a,,600e766100000000010011e5,"人形机器人半马摔倒瞬间��

",脚步轻浮，晚上没休息好,机器人本身,Neutral,观众+失败,2026.04.19,新疆,0,0.0,11,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Neutral,"The comment personifies the robot's fall as being due to 'unsteady steps and poor rest last night,' which is a lighthearted, humorous remark without any negative or positive emotional charge. It fits the description of 'emotionless joking' under the Neutral category.",ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e47f430000000014018c2f,,60c3a37e000000000100b246,"人形机器人半马摔倒瞬间��

",脑浆子都摔出来了，还在坚持[笑哭R],机器人本身,mixed,观众+失败,2026.04.19,北京,1,0.0,18,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Mixed,评论用夸张的'脑浆子都摔出来了'形容机器人摔倒，配合'还在坚持'和笑哭表情，表达了一种既觉得惨烈又感到好笑的复杂情绪，带有调侃和幽默，无法简单归为纯正面或纯负面。,ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e45947000000001401d80b,,5fc44a95000000000101e9cc,"人形机器人半马摔倒瞬间��

",右腿关节处受伤了[吃瓜R]感觉使不上劲了[笑哭R],机器人本身,Neutral,观众+失败,2026.04.19,浙江,7,1.0,25,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Mixed,"The comment personifies the robot's fall as an injury with a playful tone, using emojis that indicate watching drama (watermelon) and finding it both funny and pitiful (laughing-crying), reflecting a blend of amusement and light sympathy.",ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e4dba7000000001401d80f,,60d83c5d000000000101c238,"人形机器人半马摔倒瞬间��

",这是喝了多少[笑哭R],机器人本身,Neutral,观众+失败,2026.04.19,中国澳门,0,0.0,11,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Positive,"The comment humorously suggests the robot appears drunk, using a laughing-crying emoji to convey amusement, reflecting a lighthearted and positive reaction to the robot's mishap.",ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e495860000000014019c23,,5cc639810000000011019a83,"人形机器人半马摔倒瞬间��

",现在每一个拉胯的瞬间，将来必定成为中国智能机器人发展史上的基石,符号,Positive,观众+失败,2026.04.19,江苏,2,0.0,31,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Positive,该评论将当前的失败瞬间视为未来智能机器人发展史上的基石，表达了一种积极乐观、充满信心的态度，认为失败是成长的基础，带有强烈的支持与鼓励情绪，无消极或混合情绪。,ok
69e41e24000000001a025f1a,失败,观众,1155.0,129.0,1,69e46192000000001401d41c,,660ba0c0000000000b00e907,"人形机器人半马摔倒瞬间��

",有点摔晕了[捂脸R],机器人本身,Neutral,观众+失败,2026.04.19,上海,0,0.0,10,在一场户外城市街道的机器人马拉松赛事中，一个黑色机器人最初在斑马线上正常行进，周围有大量观众在金属护栏后观看。约5秒后，机器人突然倒地，身体出现轻微抽动，引发观众注意，部分人举起手机拍摄。随后，身穿蓝色背心的工作人员迅速赶到现场，弯腰查看并尝试扶起机器人。多名工作人员陆续聚集，围绕倒地机器人进行检查和处理，期间背景中可见救护车和继续奔跑的参赛者。整个过程从机器人正常移动到意外倒地，再到工作人员介入处理，呈现出一场突发的赛事异常事件。,Mixed,评论以幽默调侃的口吻描述机器人摔倒，'摔晕了'带有拟人化的趣味，配合[捂脸R]表情表达哭笑不得的情绪，既有对意外事件的戏谑，又隐含一丝对机器人状况的同情，情感层次复合。,ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e48970000000001401bc35,,654e25030000000008003f4b,"张杰演唱会机器人来参加半马了？？

",一群人看机器人，意义何在？,事件,Negative,观众+常态,2026.04.19,陕西,1,0.0,13,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Negative,"The comment questions the purpose of people watching a robot, implying it is meaningless and expressing a dismissive, uncomprehending tone toward the situation.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e44d94000000001401e420,,613203b4000000000201d53c,"张杰演唱会机器人来参加半马了？？

",笑死我了 跳的是二百舞 你在比赛呢知道么[doge][doge][doge][doge],机器人本身,mixed,观众+常态,2026.04.19,北京,0,0.0,44,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Mixed,"The comment expresses amusement through laughter and playful teasing with doge emojis, but its core message mocks the robot's behavior as foolish ('二百舞' implying idiotic dancing) and criticizes its performance in a race. This creates a layered emotional state combining positive enjoyment (humor) and negative disapproval (mocking the robot's incompetence), fitting the Mixed category.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,2,69e49cfb000000001401dc06,69e450c6000000001401e02b,5f5f5222000000000100bb87,"张杰演唱会机器人来参加半马了？？

",加油跑，指着养老呢,机器人本身,Positive,观众+常态,2026.04.19,北京,0,,9,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Positive,"The comment '加油跑，指着养老呢' ('Go for it, I'm counting on you for my retirement') is a playful and encouraging remark that conveys optimism about the robot's development and future utility in elderly care. There is no negative or conflicting emotion; it is purely supportive and positive.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e449110000000014018800,,589d4c0f5e87e76781b1ad7a,"张杰演唱会机器人来参加半马了？？

",突然的饭撒[doge],机器人本身,Neutral,观众+常态,2026.04.19,上海,0,0.0,11,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Positive,"The comment '突然的饭撒[doge]' humorously interprets the robot's sudden gesture as fan service, using the playful [doge] meme to express light-hearted amusement. This reflects a positive emotional engagement with the robot's action, without negative or purely objective sentiment.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e449810000000014018819,,63f17213000000001001d9a7,"张杰演唱会机器人来参加半马了？？

",还在着魔[捂脸R],机器人本身,Neutral,观众+常态,2026.04.19,山西,0,0.0,9,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Negative,"The comment '还在着魔' (still possessed) paired with a facepalm emoji suggests frustration or embarrassment about the robot's erratic, seemingly malfunctioning behavior, indicating a negative sentiment toward the technology.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e460160000000014019028,,5d947520000000000100136c,"张杰演唱会机器人来参加半马了？？

",情绪价值给满了。[大笑R],机器人本身,Positive,观众+常态,2026.04.19,江苏,1,0.0,13,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Positive,"The comment expresses that the robot provides full emotional value, accompanied by a laughing emoji, indicating an approving and positive tone.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e45261000000001401b01f,,64735340000000001003540f,"张杰演唱会机器人来参加半马了？？

",哥们，晚上一起喝点,机器人本身,Neutral,观众+常态,2026.04.19,陕西,0,0.0,9,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Positive,"The comment extends a friendly and casual invitation to the robot, using colloquial and amicable language ('哥们，晚上一起喝点' - 'Bro, let's have a drink tonight'). This reflects a positive, sociable, and approving attitude toward the robot, treating it as a companion. No negative or mixed emotions are present.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,2,69e486590000000014018825,69e437270000000014019410,58fffaad5e87e7541dfdc6f7,"张杰演唱会机器人来参加半马了？？

",哈哈哈哈哈哈是我,自身经验,Neutral,观众+常态,2026.04.19,海南,0,,8,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Positive,"The comment '哈哈哈哈哈哈是我' (meaning 'Hahahahaha it's me') playfully identifies with the robot in the video, expressing amusement and lighthearted excitement. There is no criticism, negativity, or mixed feelings; the tone is purely cheerful and positive.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,1,69e45c82000000001401d805,,5ad947fbe8ac2b74d7522f0d,"张杰演唱会机器人来参加半马了？？

",每天都能刷到机器人在跑步…所以到底为啥要让它们跑步？ 产品测试？,事件,Negative,观众+常态,2026.04.19,内蒙古,0,0.0,32,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Neutral,"The comment expresses curiosity and questions the purpose of robots running, possibly suggesting product testing. It does not express explicit positive or negative emotions, making it a neutral, inquisitive observation.",ok
69e429b4000000001b00037a,常态,观众,,2026.0,2,69e5dff3000000001401bc02,69e447a4000000001401c801,6153b7ff0000000002021501,"张杰演唱会机器人来参加半马了？？

",还会饭撒笑死我了,机器人本身,Neutral,观众+常态,2026.04.20,韩国,0,,8,在户外城市道路赛道上，一个编号为'瑞控-084'的类人形机器人穿着白色外套和蓝色裤子，胸前佩戴参赛牌，从画面左侧开始奔跑。随后，机器人逐渐减速并停止，抬起左手做出动作，之后重新开始行走，沿赛道向前移动。在行走过程中，机器人突然停下并转身，随后继续沿白色标线缓慢前行。赛道两侧设有白色护栏，背景中有树木、路灯、建筑物和少量观众，两名身穿反光背心的工作人员在护栏后观察。整个过程机器人动作连贯，姿态稳定，未与他人发生直接互动。,Positive,评论“还会饭撒笑死我了”中的“饭撒”指偶像对粉丝的互动行为，结合视频中机器人抬手做动作的画面，评论者觉得机器人像在给观众互动福利，感到十分好笑和有趣。“笑死我了”表达了强烈的愉悦、开心的情绪，是对机器人行为的积极认可，没有负面或矛盾情感。,ok
69e42cc100000000220001ad,弱势,观众,,8501.0,2,69e847a9000000001401a402,69e505d8000000001401a409,59d46cdf51783a48b6a11f58,"机器人马拉松倒数第一名，萌翻了���

",蚊子怎么都不可爱，小时候是个恶心的蛆，长大了还是个惹人烦的东西[微笑R],其他,Neutral,观众+弱势,2026.04.22,河南,0,,36,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Negative,"The comment compares the robot to a mosquito, describing it as disgusting as a maggot when young and annoying when grown, with a sarcastic smile emoji, conveying strong disapproval and negative emotion toward the robot.",ok
69e42cc100000000220001ad,弱势,观众,,8501.0,2,69e7462e0000000014019823,69e505d8000000001401a409,60b768dc000000000100a209,"机器人马拉松倒数第一名，萌翻了���

",哎，一下就想到了我闺女，越长越不带人希见,自身经验,mixed,观众+弱势,2026.04.21,山东,0,,20,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Negative,评论通过将机器人步态不稳联想到女儿长大后不再讨人喜欢，表达了失望和消极的情绪，对描述的情境持负面态度。,ok
69e42cc100000000220001ad,弱势,观众,,8501.0,1,69e55ec0000000001401e80a,,5b7a9c231886a30001301d2f,"机器人马拉松倒数第一名，萌翻了���

",感觉下一秒就要摔倒了,机器人本身,Neutral,观众+弱势,2026.04.20,山东,0,0.0,10,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Negative,评论预测机器人即将摔倒，隐含对其稳定性差的负面评价和悲观念头，属于不信任、不认可的情绪,ok
69e42cc100000000220001ad,弱势,观众,,8501.0,1,69e4edcb000000002b02a6b0,,6289c8af00000000210245fe,"机器人马拉松倒数第一名，萌翻了���

",踉踉跄跄的居然还不摔，平衡控制的很好啊[点赞R],机器人本身,Positive,观众+弱势,2026.04.19,美国,0,0.0,24,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Positive,"The comment describes the robot's staggering yet not falling as impressive, and explicitly praises its balance control with a thumbs-up emoji, indicating a positive and approving sentiment.",ok
69e42cc100000000220001ad,弱势,观众,,8501.0,1,69e5546d000000001401a800,,679b5627000000000a03e7c1,"机器人马拉松倒数第一名，萌翻了���

",是个孩子,机器人本身,Neutral,观众+弱势,2026.04.20,重庆,0,0.0,4,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Positive,"The comment '是个孩子' (It's a child) anthropomorphizes the robot's unsteady gait as childlike, implying a forgiving, endearing, and supportive emotional tone rather than criticism or neutrality.",ok
69e42cc100000000220001ad,弱势,观众,,8501.0,2,69e75cdf000000001401980b,69e730c8000000001401e825,64b55d3c0000000025037806,"机器人马拉松倒数第一名，萌翻了���

",你现在看到所以小孩都可爱是吧,机器人本身,Positive,观众+弱势,2026.04.21,广东,0,,14,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Neutral,该评论以一种调侃反问的语气，将机器人的不稳步态比作小孩学步，说“你现在看到所有小孩都可爱是吧”，属于一种幽默表达，不含明显积极或消极情绪，总体上可视为无情绪色彩的玩笑。,ok
69e42cc100000000220001ad,弱势,观众,,8501.0,2,69e71cda000000001401ac15,69e505d8000000001401a409,6002dd7e000000000101e643,"机器人马拉松倒数第一名，萌翻了���

",有时候不会长大你又不高兴了[坏笑R],机器人本身,Neutral,观众+弱势,2026.04.21,广东,0,,18,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Mixed,"The comment playfully teases the robot's unstable walking, personifying it with a mischievous grin, blending lighthearted mockery and affection, which reflects a complex, layered emotional tone not purely positive or negative.",ok
69e42cc100000000220001ad,弱势,观众,,8501.0,2,69e5a63f0000000014018802,69e505d8000000001401a409,6023e6f8000000000100b2e6,"机器人马拉松倒数第一名，萌翻了���

",GG呢？,事件,Neutral,观众+弱势,2026.04.20,湖北,0,,4,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Neutral,"The comment is a simple question ('Where's GG?') that appears to inquire about a person or element not visible. It contains no explicit or implicit emotional tone—neither positive, negative, nor mixed—and is purely informational.",ok
69e42cc100000000220001ad,弱势,观众,,8501.0,1,69e45b990000000014019800,,5d5fccd90000000001007ab1,"机器人马拉松倒数第一名，萌翻了���

",跪着跑？,机器人本身,Neutral,观众+弱势,2026.04.19,广东,0,0.0,4,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Negative,"The comment '跪着跑？' (Running while kneeling?) mocks the robot's unstable and leaning gait, expressing disapproval and negative sentiment towards the robot's performance in the context of the described technical display.",ok
69e42cc100000000220001ad,弱势,观众,,8501.0,2,69e566ae000000001401a00a,69e5080b000000001401dc17,5d3a7657000000001102c428,"机器人马拉松倒数第一名，萌翻了���

",是最终研发出拟人的机器人，不是为了纯粹的走路才发明机器人，这只是起步阶段。,符号,Positive,观众+弱势,2026.04.20,日本,0,,37,在户外城市道路场景中，一个红黑相间的双足机器人从画面左侧开始向前移动，其步态不稳，双臂摆动以维持平衡。机器人行进过程中，道路一侧设有白色金属护栏，护栏后有多名观众和工作人员站立观看，部分人手持手机拍摄。背景中可见现代建筑、绿树、交通信号灯、通信塔和临时设施，整体环境为白天自然光下的城市街道。机器人持续向前行走，动作呈现交替迈步的连贯性，但稳定性较差，身体前倾。观众和安保人员保持注视，场景动态变化较小，整体氛围为技术展示与公众观察的结合。,Positive,评论表达了对研发拟人机器人的肯定与支持，强调当前只是起步阶段，整体情绪乐观、积极。,ok
69e43a5a000000001d01dcc7,常态,观众,1966.0,167.0,2,69e8e153000000001401c442,69e8b22f000000001401c401,6416f4f200000000110232da,"机器人嘲讽同伴

",自主的还有40% 的机器人呢，而且夺冠的那个是自主机器人[doge],机器人本身,Positive,观众+常态,2026.04.22,北京,6,,34,视频开场于一条户外道路，一个类人机器人站立在路面上，身体有轻微晃动，左侧有一辆白色车辆。随后，一辆白色小型电动车停在机器人旁，车内有两名人员，但未与机器人互动。机器人开始向前行走，身体从正面转向侧面，继续沿道路前进。接着，机器人与一辆载有三名乘客的白色观光车同向移动，保持距离。在后续画面中，一个机器人倒地侧卧，另一个机器人则在路面上奔跑，两者无互动。最后，一辆标有'072'的观光车停在路边，前景中倒地的机器人静止不动，远处另一个机器人继续行走。整个过程场景为城市道路，有护栏、树木和高楼，光线为白天自然光。,Neutral,"The comment provides factual statistics about autonomous robots and remarks that the winner was autonomous, using the [doge] meme which indicates light humor but no clear positive or negative emotion toward the technology. It is an objective observation with a neutral, joking tone.",ok
