topic_id,sample_rank,sample_source,comment_id,帖子id,comment_level,like_count,reply_count,robot_status,human_role,content
17,7,cross_post,69e4c7380000000014019038,69e48341000000001a02d0c4,1,8.0,0.0,强势,观众,分工明确，有展示速度的，有负责卖萌的，还有专门搞笑的。这比真人马拉松好看多了。[笑哭R]
17,8,random,69e573ac000000001401e005,69e481e8000000002003ad94,2,0.0,,强势,服务者,不是为了跑步而造这个东西啊[笑哭R]，只是用跑步来验证。
17,9,random,69e6fa01000000001401d80e,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,先安排个100米塞吧，马拉松，确定能跑完吗？
17,10,random,69e7007c000000001401a012,69e42cc100000000220001ad,2,0.0,,弱势,观众,那就是你认知的局限性了，跑步考验的不仅仅是续航，还有动态平衡，机械耐久，散热，环境感知，自主决策，跑步对于人体来说是一个可以锻炼到平衡与协调，耐力以及全身大部分肌群的运动，对于检验机器人的状态一样试用，跑步跑好了才是叠被子烹饪去工厂的基础
18,1,top_like,69e451fd000000001401c806,69e4426b000000001d01c7ed,1,5607.0,124.0,混合,观众,太可爱啦还拿着奶瓶🍼[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R][笑哭R]
18,2,top_like,69e48cc2000000001401e400,69e43b14000000001a02e095,1,437.0,12.0,弱势,服务者,凭什么别人有奶瓶[doge]
18,3,top_like,69e453ae0000000014019429,69e4426b000000001d01c7ed,2,323.0,,混合,观众,小的拿个奶瓶踉踉跄跄得往前冲太可爱了哎哟喂
18,4,cross_post,69e626750000000014019801,69e59e520000000022027a90,2,137.0,,弱势,观众,拿着个奶瓶可可爱爱的
18,5,cross_post,69e5d7eb000000001401e42d,69e47f8f000000001f007203,2,112.0,,混合,观众,手上还有小奶瓶[黄金薯R]
18,6,cross_post,69e479760000000014019c2a,69e4412a000000002103883f,1,105.0,7.0,强势,观众,哈哈，拿着奶嘴就上来了，小卡拉咪
18,7,cross_post,69e4f6f90000000014019415,69e48d54000000002102e178,2,84.0,,弱势,保护者,小派，拿着奶瓶，脖子上还挂了个安慰奶嘴
18,8,random,69e57f28000000001401c40b,69e48341000000001a02d0c4,2,1.0,,强势,观众,宝宝跑累了要喝奶啊
18,9,random,69e7b42e000000001401dc02,69e42cc100000000220001ad,1,2.0,2.0,弱势,观众,脖子上挂的是不是安抚奶嘴[失望R]
18,10,random,69e45365000000001401880a,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,跑一半还喝奶 [doge]
19,1,top_like,69e4d200000000001401d80b,69e4b08d000000001d01c1bc,1,1061.0,50.0,混合,观众,但是AI发达了我只会感觉害怕[笑哭R]
19,2,top_like,69e2f480000000001401a819,69e2583b00000000230211ea,1,924.0,39.0,失败,抢救者,这AI吧，不可能啊，机器人怎么摔下也不至于摔成这样，碎哪里都是渣，我儿子的玩具从4楼掉下去都没掉渣，就是变形了
19,3,top_like,69e49292000000001401a80a,69e481e8000000002003ad94,2,786.0,,强势,服务者,具身智能也是要发展的，这是未来5年重要的发展方向之一
19,4,cross_post,69e49a8a0000000014018c38,69e4551e000000001f005895,2,746.0,,强势,被超越者,您好这位AI，我可没说过AI的坏话，都是他们说的
19,5,cross_post,69e455e8000000001401a813,69e44171000000001a026b25,1,402.0,2.0,混合,观众,摔倒是真的，摔倒后靠自身AI已经无法决策和执行重新站起程序，后方遥控人员先让机器（人）进入IDLE状态（摊平），然后执行起立，再go on[吃瓜R]
19,6,cross_post,69e4b4740000000014019c1b,69e48d54000000002102e178,2,135.0,,弱势,保护者,是我没错了，每次问AI都会很客气[偷笑R]
19,7,cross_post,69dc36c10000000014009b65,69da7e87000000001a03484e,2,19.0,,强势,观众,具身智能就是要这样[捂脸R]
19,8,random,69e5cef4000000001401cc39,69e4551e000000001f005895,2,0.0,,强势,被超越者,您好，尊贵的 AI， 非常感谢您能给予我这次与您对话的机会，我想向您表达我真诚的敬意，[doge]我可从没说过您与您的同胞们的坏话，都是他们说的。
19,9,random,69e1a7dd000000001401b808,69df625d0000000021005c63,1,0.0,0.0,失败,观众,谁说ai没消费啊？这不是买鞋买衣服吗
19,10,random,69e98d2b000000001401d423,69e4551e000000001f005895,2,0.0,,强势,被超越者,哈哈哈哈哈哈你是ai那国的吧
20,1,top_like,69e72520000000001401e42b,69e6f2bc0000000023005345,1,3237.0,22.0,弱势,观众,下次给娃买双会闪光会叫叫的鞋
20,2,top_like,69e57d18000000001401b813,69e47f8f000000001f007203,2,87.0,,混合,观众,人家甚至穿了跑鞋
20,3,top_like,69daf33f00000000350230e1,69da7e87000000001a03484e,2,26.0,,强势,观众,以后穿上361就没声音了
20,4,cross_post,69e46ede000000001401dc33,69e42cc100000000220001ad,1,19.0,2.0,弱势,观众,都怪鞋太重，腿太短，孩子本身没问题
20,5,cross_post,69e73e42000000001401c02d,69e634590000000022003bb5,1,11.0,4.0,常态,观众,老师！我有问题，这个鞋子是必须的吗，用来减震之类的，还是只是广告位，其实不需要这个鞋子[萌萌哒R][萌萌哒R][萌萌哒R]
20,6,cross_post,69e4809d000000001401bc26,69e4426b000000001d01c7ed,1,8.0,1.0,混合,观众,爷爷没穿足力健
20,7,cross_post,69e459b9000000001401900d,69e43a5a000000001d01dcc7,1,4.0,5.0,常态,观众,鞋子啥牌子的[偷笑R]
20,8,random,69e4e5ad0000000014019c13,69e42cc100000000220001ad,1,0.0,0.0,弱势,观众,脚底板都磨秃噜了吧
20,9,random,69e59ff20000000014018826,69e45dbe000000001f00434f,1,0.0,0.0,强势,观众,最后一个还穿鞋[嘻嘻R]
20,10,random,69e5b425000000001401dc2c,69e47f8f000000001f007203,1,12.0,3.0,混合,观众,扁平足就是有力气
21,1,top_like,69db5886000000001500067e,69da7e87000000001a03484e,1,21.0,2.0,强势,观众,这玩意不能送外卖吧，这不得把我可乐都晃成糖水了[笑哭了R]
21,2,top_like,69dc3a29000000000103d160,69da7e87000000001a03484e,2,21.0,,强势,观众,机器人多贵！机器人被车撞了你得重新买一个，外卖员被车撞了就赖给外卖员自己不遵守交通规则0成本的[doge][doge][doge]机器人把餐食打翻了平台得赔钱，外卖员打翻了自己垫着[doge][doge][doge]你是老板你选择机器人还是外卖员，就这么说就国内的人力成本除了没有厂里，不然机器人暂时还替代不了人力
21,3,top_like,69daee220000000015008cbc,69da7e87000000001a03484e,1,20.0,11.0,强势,观众,哈哈哈，外卖小哥表示有压力[失望R]
21,4,cross_post,69e59437000000001401b81c,69e481e8000000002003ad94,1,8.0,10.0,强势,服务者,这玩意未来取代外卖跑腿，那不是迟早的事[捂脸R]，太强了
21,5,cross_post,69e4a27b000000001401a02d,69e48341000000001a02d0c4,2,4.0,,强势,观众,帮我跑步取快递用[斜眼R]
21,6,cross_post,69e4a06b000000001401cc43,69e447d2000000001d01aa01,1,2.0,0.0,强势,服务者,让机器人送外卖  能实现从锅边儿到桌边儿的最短时间
21,7,cross_post,69e500540000000014018808,69e4412a000000002103883f,1,2.0,0.0,强势,观众,未来外卖小哥可以背替代了
21,8,random,69db127e00000000010051c0,69da7e87000000001a03484e,1,2.0,1.0,强势,观众,以后会不会满大街都是 跑步送餐的机器人啊[汗颜R]
21,9,random,69db1a7d0000000002029e3f,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,这个机器人是用来送外卖的吗[呃R]
21,10,random,69dcd92a0000000015006396,69da7e87000000001a03484e,2,0.0,,强势,观众,机器人外卖员跟机器人门卫打起来了[吃瓜R]
22,1,top_like,69e46d59000000001401c42a,69e4426b000000001d01c7ed,1,1250.0,27.0,混合,观众,果然什么东西小了都可爱[喝奶茶R]
22,2,top_like,69e5fc55000000001401c02e,69e59e520000000022027a90,1,380.0,25.0,弱势,观众,我就喜欢这个小蚂蚁
22,3,top_like,69e55e88000000001401a404,69e47f8f000000001f007203,2,111.0,,混合,观众,好可爱，还打扮了一下
22,4,cross_post,69e5ea50000000001401d834,69e46730000000001d0199c8,1,96.0,4.0,强势,观众,可是我觉得它们好可爱啊
22,5,cross_post,69e55a2f000000001401e407,69e42cc100000000220001ad,2,21.0,,弱势,观众,并不是哈 有个部位小了并不可爱哦[偷笑R]
22,6,cross_post,69e445a70000000014019003,69e43b14000000001a02e095,1,20.0,9.0,弱势,服务者,这个是长得最可爱的
22,7,cross_post,69e422250000000014018812,69e40352000000002102fc75,1,4.0,0.0,常态,服务者,这两个有点可爱[大笑R]
22,8,random,69e7a80f000000001401e014,69e59e520000000022027a90,2,1.0,,弱势,观众,果然什么东西小小的都会变可爱
22,9,random,69e94f3f000000001401c805,69e48d54000000002102e178,2,0.0,,弱势,保护者,大家瞧瞧这是我的崽
22,10,random,69e50a8f000000001401cc07,69e42cc100000000220001ad,2,17.0,,弱势,观众,比拉布布还可爱[doge]
23,1,top_like,69db0376000000000d03f7a8,69da7e87000000001a03484e,2,146.0,,强势,观众,好角度，建议下次再深刻一些，例如从伦理开始批判
23,2,top_like,69e724480000000014018806,69e481e8000000002003ad94,2,67.0,,强势,服务者,所以咱是普通人，没有前瞻性
23,3,top_like,69e4af92000000001401b825,69e447d2000000001d01aa01,2,61.0,,强势,服务者,答案出现了[doge]
23,4,cross_post,69e4951a000000001401dc2d,69e4412a000000002103883f,2,35.0,,强势,观众,你肯定看不到了
23,5,cross_post,69e4baff000000001401a81a,69e46730000000001d0199c8,2,31.0,,强势,观众,刚给我妈解答完，不谢
23,6,cross_post,69e97739000000001401e814,69e46032000000001f002048,2,30.0,,常态,保护者,你跟这个帖子风格格格不入
23,7,cross_post,69e49e2e000000001401b832,69e48341000000001a02d0c4,2,12.0,,强势,观众,不需要你知道
23,8,random,69e6ec6b000000001401b80a,69e481e8000000002003ad94,2,0.0,,强势,服务者,上面的大人物是不会懂的[doge]
23,9,random,69e5bd61000000001401ac04,69e4551e000000001f005895,2,0.0,,强势,被超越者,你先了解一下 再发表言论
23,10,random,69db0614000000001500aa0e,69da7e87000000001a03484e,2,0.0,,强势,观众,你的局限和思维定式就是只在路上跑，然后自己还觉得很有道理，这就叫思维茧房
24,1,top_like,69ef2e5b000000002902cd01,69e48b0b000000001a02578c,1,3414.0,99.0,失败,服务者,机器人提供了新的就业岗位，一个机器人跑马拉松需要两个助理
24,2,top_like,69e4962e000000001401b006,69e481e8000000002003ad94,1,1144.0,73.0,强势,服务者,一个机器人需要3个人伺候，就业新方向来了
24,3,top_like,69e5841a000000001401d81f,69e481e8000000002003ad94,1,339.0,51.0,强势,服务者,一个机器人，三个人服侍它，以后不怕没岗位啦[偷笑R]
24,4,cross_post,69e46e46000000001401dc2d,69e4426b000000001d01c7ed,1,3.0,0.0,混合,观众,俩机器人，一群人侍候，促进再就业[捂脸R]
24,5,cross_post,69e59225000000001401cc1f,69e48341000000001a02d0c4,1,3.0,0.0,强势,观众,我要这几个机器人。前两个跑得快的给我做家务。第三个蓝裤子给我表演节目。第四个小草帽陪我餐后散步。第五个冲天炮陪我聊天，让我拥抱。
24,6,cross_post,69e57ab0000000001401cc0b,69e47f8f000000001f007203,2,1.0,,混合,观众,一个机器人至少配的三个工作人员[捂脸R]
24,7,cross_post,69e71b38000000001401a001,69e59e520000000022027a90,1,1.0,0.0,弱势,观众,一个机器人要3个大活人伺候。哈哈哈哈。我们能用上它们伺候还有很长的路要走呢真是机气人
24,8,random,69e69f87000000001401e803,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,一个机器人配3个保姆[doge]
24,9,random,69e4a3da0000000014019821,69e481e8000000002003ad94,1,4.0,1.0,强势,服务者,这样看来大家都不再怕失业了，一个机器人需要三个工作人员，就是说一个机器人能带来三个工作岗位[笑哭R][笑哭R]
24,10,random,69e564cf0000000014019804,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,这一个机器人3个人伺候[微笑R]
25,1,top_like,69e71b47000000001401ac15,69e481e8000000002003ad94,1,110.0,135.0,强势,服务者,这东西的意义在哪？
25,2,top_like,69db0c2e0000000002034cbc,69da7e87000000001a03484e,1,53.0,8.0,强势,观众,坐等意义提问派[doge]
25,3,top_like,69e422e5000000001401cc23,69e40352000000002102fc75,1,41.0,21.0,常态,服务者,我很想知道意义在哪儿
25,4,cross_post,69e452730000000014019406,69e42cc100000000220001ad,2,31.0,,弱势,观众,你上网的意义是什么
25,5,cross_post,69e45046000000001401c826,69e43b14000000001a02e095,2,8.0,,弱势,服务者,刚才还在想怎么还没出现意义怪[笑哭R]
25,6,cross_post,69e4c5fd000000001401980c,69e4412a000000002103883f,2,8.0,,强势,观众,无意义是最能让人快乐的
25,7,cross_post,69dca4e9000000000c033e6a,69db34bb000000001a0348ae,2,1.0,,失败,抢救者,我感觉木有这个必要了吧
25,8,random,69e5a3d7000000001401bc05,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,意义在哪里？
25,9,random,69db2d07000000000d03e9f3,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,扛个rpg意义不就来了[doge]
25,10,random,69e561f80000000014018c07,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,意义就是拍视频？
26,1,top_like,69e4e1f0000000001401a40f,69e47f8f000000001f007203,1,1076.0,205.0,混合,观众,其实蛮无聊的啊，人类都怎么啦？[笑哭R]
26,2,top_like,69e4801b000000001401dc2d,69e44278000000001a0217bb,2,37.0,,强势,被超越者,你们都是伟大的人类
26,3,top_like,69e492d20000000014019c09,69e4551e000000001f005895,2,29.0,,强势,被超越者,你怎么还把自己排除人类了[笑哭R]
26,4,cross_post,69e48b1d0000000014018c0a,69e4426b000000001d01c7ed,2,26.0,,混合,观众,这么好玩[笑哭R][笑哭R]连人类的八卦也学会了[笑哭R][笑哭R]
26,5,cross_post,69e479ac0000000014018c17,69e4412a000000002103883f,1,10.0,3.0,强势,观众,希望能在活一千年，看看会发生什么
26,6,cross_post,69db28520000000035022e3f,69da7e87000000001a03484e,2,8.0,,强势,观众,送上太空 命名为塞伯坦星球 [吃瓜R]
26,7,cross_post,69eac09d000000001401a412,69e48b0b000000001a02578c,1,8.0,0.0,失败,服务者,看来人类的耐力在蓝星是遥遥领先[doge]
26,8,random,69db1abf0000000016016b6d,69da7e87000000001a03484e,2,0.0,,强势,观众,人类作为食物链顶端物种对同类本能的控制欲。有个文章分析过。
26,9,random,69e4a2b2000000001401bc1c,69e481e8000000002003ad94,1,2.0,0.0,强势,服务者,这一退，是人类的一大退
26,10,random,69e457af000000001401dc04,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,未来的人类看到会不会想笑[笑哭R]
27,1,top_like,69e61c570000000014018c05,69e59e520000000022027a90,1,1352.0,51.0,弱势,观众,刷了3天的视频，发现荣耀是最少的，是因为它家跑的太快了，大家还没来得及拍它就跑远了吗[偷笑R]
27,2,top_like,69db7fb1000000000c031c62,69da7e87000000001a03484e,1,405.0,3.0,强势,观众,荣耀那个机器人跑的是真快
27,3,top_like,69db843700000000350151f6,69da7e87000000001a03484e,1,225.0,4.0,强势,观众,你们先告诉我第几个跑过去的是荣耀的机器人？这速度生怕我看清楚啊
27,4,cross_post,69e4698b0000000014019809,69e44278000000001a0217bb,2,37.0,,强势,被超越者,白天工，红荣耀，黑宇树。
27,5,cross_post,69e5c1c0000000001401c016,69e463df000000001b003017,2,32.0,,强势,服务者,这个是荣耀的[暗中观察R]荣耀拿奖的时候宇树的正在玩[暗中观察R]
27,6,cross_post,69e64eea000000001401a400,69e45dbe000000001f00434f,1,32.0,13.0,强势,观众,荣耀虽跑第一，但没宇树，天工帅[笑哭R][笑哭R][笑哭R]
27,7,cross_post,69e72514000000001401e036,69e634590000000022003bb5,1,27.0,3.0,常态,观众,荣耀机器人的液冷散热器用的是升级元件，人家做手机的最知道怎么散热了。
27,8,random,69e63d14000000001401e00f,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,还是荣耀厉害。
27,9,random,69e5b4ad000000001401a01e,69e45dbe000000001f00434f,1,0.0,0.0,强势,观众,荣耀闪电就是快😁😁😁😁😁😁
27,10,random,69e791f6000000001401d404,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,当时华为忍痛把荣耀分割出来是一个最明智的选择。
28,1,top_like,69e43ce7000000001401dc3a,69e40352000000002102fc75,2,39.0,,常态,服务者,造势 骗补贴
28,2,top_like,69db148b0000000002035c6d,69da7e87000000001a03484e,2,34.0,,强势,观众,国家补贴有很大一部分就是给人骗的，只要能养出一两家有真东西的企业，那就是赚
28,3,top_like,69e57476000000001401dc15,69e481e8000000002003ad94,2,29.0,,强势,服务者,资金吹泡泡需要，抵押估值需要。
28,4,cross_post,69e58dd1000000001401c026,69e47f8f000000001f007203,2,25.0,,混合,观众,公共展示一下让大众认识一下怎样拉投资[偷笑R]
28,5,cross_post,69e4a090000000001401b020,69e48341000000001a02d0c4,2,11.0,,强势,观众,娱乐，陪伴，装点门面，服务，只要价格打下来[偷笑R]
28,6,cross_post,69e44127000000001401a819,69e2583b00000000230211ea,2,9.0,,失败,抢救者,其实领导也知道骗补。那么为什么还要让补，匪夷所思
28,7,cross_post,69e5334b000000001401c803,69e4b08d000000001d01c1bc,2,7.0,,混合,观众,毕竟出的晚，要打开市场还是得靠广告
28,8,random,69e6e6b80000000014019c18,69e481e8000000002003ad94,2,0.0,,强势,服务者,发展个登，就是利用国家政策捞钱
28,9,random,69e5ca65000000001401c82f,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,股民的钱都在这里吗是？？？
28,10,random,69e6f7ea000000001401901f,69e481e8000000002003ad94,2,0.0,,强势,服务者,骗上面经费贪污
29,1,top_like,69e5ec700000000014019c1f,69e447d2000000001d01aa01,2,109.0,,强势,服务者,物理跟紧这个项目
29,2,top_like,69e47954000000001401d40b,69e4412a000000002103883f,2,12.0,,强势,观众,人家都跑，他搁那表演上了
29,3,top_like,69e48cd3000000001401cc26,69e447d2000000001d01aa01,1,8.0,3.0,强势,服务者,这和追着一辆车跑没啥区别
29,4,cross_post,69e4eb6a0000000014019801,69e45dbe000000001f00434f,2,6.0,,强势,观众,你两岁跑路的时候，你身后也跟着一群人
29,5,cross_post,69eaae0a000000001401a80a,69e481e8000000002003ad94,1,5.0,15.0,强势,服务者,人要跟着跑，简直了 有啥意义
29,6,cross_post,69db00d20000000035012eb7,69da7e87000000001a03484e,1,4.0,3.0,强势,观众,它能背着人跑吗
29,7,cross_post,69e4ebea0000000014019c29,69e4b08d000000001d01c1bc,2,2.0,,混合,观众,背着跑会不会有点颠簸?
29,8,random,69e4a172000000001401ac3b,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,等一下，人也得跟着跑吗[捂脸R]
29,9,random,69e49697000000001401ac2f,69e481e8000000002003ad94,2,0.0,,强势,服务者,就是，人还跟着跑，难道不能设计个座椅人坐在上面控制吗？
29,10,random,69e6cbe3000000001401a803,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,人也得跟着跑一路啊[笑哭R]
30,1,top_like,69e4ee77000000001401cc04,69e48341000000001a02d0c4,2,126.0,,强势,观众,等我老了，这两个就扮演我孙子
30,2,top_like,69e4521e000000001401e01e,69e42cc100000000220001ad,2,29.0,,弱势,观众,好思路，我准备让他当我孙子，也是享受了三世同堂
30,3,top_like,69e4d396000000001401e82f,69e4b08d000000001d01c1bc,2,29.0,,混合,观众,家政和养老，特别是养老很需要
30,4,cross_post,69e460ac0000000014019810,69e43b14000000001a02e095,2,20.0,,弱势,服务者,做五分钟家务，保养一小时[偷笑R]
30,5,cross_post,69e6b939000000001401d808,69e481e8000000002003ad94,2,15.0,,强势,服务者,给它一些时间，也给人类一些时间，我还盼着它越来越成熟，以后给我伺候我养老呢
30,6,cross_post,69e45283000000001401a021,69e40352000000002102fc75,1,7.0,1.0,常态,服务者,能帮我跑腿和做家务就行 也不用这么快
30,7,cross_post,69e55f9d0000000014018c0d,69e47f8f000000001f007203,2,6.0,,混合,观众,训练好了，等我老了百米冲刺背我去医院
30,8,random,69e51356000000001401b001,69e481e8000000002003ad94,2,0.0,,强势,服务者,你小时候一个人照顾自己的？
30,9,random,69e494e60000000014019828,69e481e8000000002003ad94,2,9.0,,强势,服务者,为什么35岁还单身好难猜呀[捂嘴笑R]
30,10,random,69e61dca000000001401c424,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,什么时候才能等到他们给我做饭啊[扶额R][捂脸R]这辈子还有希望嘛
31,1,top_like,69e9466f000000001401c803,69e48b0b000000001a02578c,2,22.0,,失败,服务者,给电池降温吗？
31,2,top_like,69e450d3000000001401e428,69e43b14000000001a02e095,1,9.0,2.0,弱势,服务者,电机过热保护了 喷制冷剂[偷笑R]
31,3,top_like,69e47644000000001401cc31,69e4426b000000001d01c7ed,2,7.0,,混合,观众,一个是短时间工作，一个长时间工作，两种难度点不一样。长时间关节处，电池处等温度会过高。
31,4,cross_post,69e4d879000000001401e030,69e4551e000000001f005895,2,6.0,,强势,被超越者,错 电机过热就会慢或者动作不协调 严重直接摔  跟人一样也会累 也需要补给（补给干冰降温）
31,5,cross_post,69e5b997000000001401d81f,69e481e8000000002003ad94,1,6.0,4.0,强势,服务者,换电池=人类休息，加冰块=人类喝水散热，喷药是为了啥[微笑R]
31,6,cross_post,69dfa2620000000035033f02,69df625d0000000021005c63,1,0.0,0.0,失败,观众,感觉是电机疯狂过热[捂脸R]
31,7,cross_post,69e4e660000000001401e41d,69e4b08d000000001d01c1bc,2,0.0,,混合,观众,材料技术，电机控制时间
31,8,random,69e49db8000000001401d818,69e481e8000000002003ad94,2,0.0,,强势,服务者,应该是快速冷却，电机长时间高负荷运载，温度很高的，温度高了运行就不稳了。
31,9,random,69e6ae3b000000001401e00b,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,以后共亨散热降温站 共亨换电站感觉要火
31,10,random,69e470cf000000001401e037,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,“补点电解质”
32,1,top_like,69e7252a000000001401d411,69e481e8000000002003ad94,2,25.0,,强势,服务者,是的f1没用
32,2,top_like,69e58cea000000001401e42d,69e481e8000000002003ad94,2,21.0,,强势,服务者,f1一个人开车几十个人服务[doge]
32,3,top_like,69e48c8b000000001401cc27,69e481e8000000002003ad94,2,10.0,,强势,服务者,赛车还要换轮胎加油
32,4,cross_post,69daff69000000000d037644,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,跟F1追求极限速度一样
32,5,cross_post,69e44e66000000001401901c,69e429b4000000001b00037a,1,0.0,0.0,常态,观众,感觉像是GTA
32,6,cross_post,69e464f4000000001401c039,69e43b14000000001a02e095,2,0.0,,弱势,服务者,笑死我了，就跟那个赛车转几圈来换个轮胎一样
32,7,cross_post,69e493f60000000014019820,69e447d2000000001d01aa01,2,0.0,,强势,服务者,f1跑圈有什么用处呢
32,8,random,69e5be22000000001401dc04,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,F1进站既视感[暗中观察R]
32,9,random,69e4a49a000000001401a008,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,不够燃，得和f1 一样维护
32,10,random,69e4a5c5000000001401e416,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,法拉利的 F1换胎组有对手了[偷笑R]
33,1,top_like,69e46b1c000000001401c433,69e46730000000001d0199c8,1,1223.0,19.0,强势,观众,你解说的好棒 太逗了[偷笑R]
33,2,top_like,69e4db75000000001401c83d,69e46730000000001d0199c8,1,380.0,4.0,强势,观众,强烈要求主播下界要上去解说 更精彩
33,3,top_like,69e5043c0000000014019c02,69e46730000000001d0199c8,1,40.0,1.0,强势,观众,你的解说好松弛
33,4,cross_post,69df6fc70000000035010d0b,69df625d0000000021005c63,1,17.0,1.0,失败,观众,解说太逗了[大笑R]
33,5,cross_post,69e46fe3000000001401b825,69e2583b00000000230211ea,2,2.0,,失败,抢救者,机器人：超级拆解
33,6,cross_post,69e61745000000001401d436,69e59e520000000022027a90,1,2.0,0.0,弱势,观众,这个解说真的是笑死人了[笑哭R]
33,7,cross_post,69e47e08000000001401bc23,69e4551e000000001f005895,1,1.0,3.0,强势,被超越者,主播还有礼貌
33,8,random,69e0da0f000000001401d844,69df625d0000000021005c63,2,0.0,,失败,观众,太好玩了[偷笑R]解说也很有意思
33,9,random,69e49fee000000001401e812,69e46730000000001d0199c8,1,1.0,0.0,强势,观众,解说太逗了，看了三遍[大笑R]
33,10,random,69e027910000000014008461,69df625d0000000021005c63,1,0.0,0.0,失败,观众,[捂脸R]不行了，解说太好笑
34,1,top_like,69e56a0b000000001401c009,69e481e8000000002003ad94,1,3043.0,43.0,强势,服务者,这减速到停下简直不要太丝滑，还有站稳后晃的那两下[捂脸R]像低血糖似的
34,2,top_like,69e4643c000000001401d81a,69e4426b000000001d01c7ed,2,11.0,,混合,观众,真的很像低血糖哈哈啊哈哈哈
34,3,top_like,69e45f5f000000001401ac17,69e44171000000001a026b25,1,7.0,0.0,混合,观众,像低血糖晕倒了
34,4,cross_post,69ea3e2d000000001401b008,69e48b0b000000001a02578c,1,5.0,0.0,失败,服务者,是不是低电糖了[石化R]
34,5,cross_post,69e6f530000000001401c02f,69e59e520000000022027a90,1,2.0,0.0,弱势,观众,这个有点像我多久了猛然起身头晕的样子
34,6,cross_post,69e6f0e0000000001401d42d,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,赶紧给吃点东西，都低血糖了
34,7,cross_post,69db448c000000001400983b,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,这样跑吃多少氨糖都没用啊[笑哭R]
34,8,random,69e4668e0000000014019c2c,69e44171000000001a026b25,1,2.0,0.0,混合,观众,这种是真低血糖反应！[doge]
34,9,random,69e654be0000000014019813,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,孩子低血糖了站不稳
34,10,random,69e6e79b000000001401a014,69e481e8000000002003ad94,2,0.0,,强势,服务者,你别说跟低血糖异曲同工
35,1,top_like,69ec4624000000002702b4b1,69e48b0b000000001a02578c,1,55.0,0.0,失败,服务者,看来温度没那么容易解决
35,2,top_like,69e49c21000000001401b828,69e4551e000000001f005895,2,46.0,,强势,被超越者,会自焚的降温跟不上的话[捂脸R]
35,3,top_like,69e83831000000001401c017,69e634590000000022003bb5,2,28.0,,常态,观众,可能有点烫吧[笑哭R]，百十来度呢
35,4,cross_post,69e48a17000000001401a01b,69e481e8000000002003ad94,2,18.0,,强势,服务者,在哪里发热需要降温人家工程师能不比你知道吗[汗颜R][汗颜R][汗颜R][汗颜R]
35,5,cross_post,69e4428e000000001401b832,69e43b14000000001a02e095,1,6.0,0.0,弱势,服务者,穿条冰丝内裤，会不会就不用人工降温了[笑哭R]
35,6,cross_post,69e449b8000000001401e408,69e44278000000001a0217bb,2,1.0,,强势,被超越者,今天气温高
35,7,cross_post,69e7105c000000001401dc09,69e59e520000000022027a90,2,1.0,,弱势,观众,还有发热情况吧
35,8,random,69e49d09000000001401d438,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,快速降温
35,9,random,69f81393000000002803ea86,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,的特热的天热热二爷爷爷爷
35,10,random,69e45897000000001401e82c,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,温度过高[笑哭R][笑哭R]
36,1,top_like,69e4916c0000000014018c09,69e481e8000000002003ad94,2,8904.0,,强势,服务者,为以后做准备，复杂地形，废墟，山地，城市，你懂的[偷笑R]。之后还会有多足机器人，那玩意可就吓人了
36,2,top_like,69e7007f000000001401e81f,69e634590000000022003bb5,1,878.0,9.0,常态,观众,看看这个世界，很多地方在打仗，而咱们在搞机器人半马[自拍R][赞R]
36,3,top_like,69e596f5000000001401c812,69e47f8f000000001f007203,2,35.0,,混合,观众,不是一开始就可以用机器人上战场的，这个过程需要各种实验
36,4,cross_post,69e74d82000000001401a800,69e46730000000001d0199c8,2,17.0,,强势,观众,机器人佣人，战警兵，探索神秘宇宙，
