帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e55d9a0000000014018807,69e53e8e0000000014019000,5ed76186000000000101c18e,我以为它是这场比赛的吉祥物，原来也是参赛选手啊[笑哭R],2026.04.20,浙江,247.0,,28,,,,6,3
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e439f9000000001401c426,69e43311000000001401e428,60f3b36e0000000001009e86,并没有，20分钟前刚看到舒服的坐在车后座过去了[笑哭R],2026.04.19,北京,246.0,,28,弱势|观众,弱势,观众,7,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4c202000000001401e839,,5a9df5e94eacab13b80b113c,这个就跟送自家孩子参加比赛一样 失败了就下次努力,2026.04.19,四川,238.0,1.0,24,弱势|同伴,弱势,同伴,8,3
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db07d900000000020368d2,,61f76bff000000001000a222,上一次比赛被骂路都走不明白，这次都能跑的飞快了就骂跑的快有什么用[赞R][赞R][赞R],2026.04.12,黑龙江,202.0,9.0,44,成功|观众,成功,观众,6,3
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e47fd3000000001401c42c,69e4779b000000001401c823,66b491cb000000000b033924,停下看的一般都不在乎成绩吧[笑哭R],2026.04.19,山东,183.0,,18,失败|观众,失败,观众,4,3
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db09960000000014008617,69db09350000000035018759,596589e350c4b432aa457081,跑是整体协调的调整，综合素质的提升,2026.04.12,山东,182.0,,17,成功|观众,成功,观众,6,3
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69db9b7c000000000103e0a2,,633a79ed000000001802964f,菜就多练……充电[doge],2026.04.12,山东,177.0,0.0,14,失败|抢救者,失败,抢救者,2,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e579520000000014013005,69e57274000000001401d811,5d2ac9e40000000011022298,有很多是大学团队参赛的，大学生来测试研究课题的，还有国外的大学团队。,2026.04.20,浙江,165.0,,34,弱势|同伴,弱势,同伴,10,3
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5a51f000000001401e01a,69e57af8000000001401d816,59f47533b1da145f1a66ae51,哈哈哈还有护工陪同,2026.04.20,浙江,126.0,,9,,,,2,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4ab2c000000001401d804,69e4a270000000001401a802,558580cd3397db232de1d0e6,跟你们这些天赋型选手拼了,2026.04.19,北京,122.0,,12,弱势|同伴,弱势,同伴,3,3
69e481e8000000002003ad94,"

",,,2,69e4a89d000000001401cc35,69e4a81a000000001401e809,5fddd3ba000000000100a547,可是，程序员也在跑着呐[偷笑R],2026.04.19,江苏,109.0,,16,强势|服务者,强势,服务者,2,3
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e486e2000000001401a003,69e47f9e0000000014018803,63239ad8000000002303db4d,太疯狂了[捂脸R][捂脸R][捂脸R]48分钟我还在10公里处,2026.04.19,北京,98.0,,31,成功|被超越者,成功,被超越者,5,3
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,2,69e73cc10000000014018807,69e73b0c000000001401e020,5a3b69814eacab6dcedbb1ba,[派对R] 很快了近一两年内会进入家庭,2026.04.21,广东,97.0,,19,弱势|观众,弱势,观众,5,3
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e4848e000000001401cc2f,,5fc6446c0000000001006aa8,可以买个晚上陪跑吗？,2026.04.19,广东,94.0,16.0,10,成功|被超越者,成功,被超越者,2,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a2c1000000001401c008,,5e896a06000000000100716e,年轻的牛马和他的心血,2026.04.19,北京,89.0,1.0,10,弱势|同伴,弱势,同伴,3,3
69e481e8000000002003ad94,"

",,,2,69e5bb51000000001401b817,69e5babd0000000014019c1f,603dcd1900000000010036aa,这个比赛有自主组，也有非自主组[汗颜R],2026.04.20,四川,84.0,,20,强势|服务者,强势,服务者,3,3
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dafb65000000001500583a,,623e891c000000001000eccd,今年不用选体能好的程序员跟跑了，因为体能再好都跟不上了,2026.04.12,江苏,80.0,6.0,27,成功|观众,成功,观众,7,3
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e47f9e0000000014018803,,6673c5c80000000007006bbc,没看清，这是多少配速,2026.04.19,山西,78.0,11.0,10,成功|被超越者,成功,被超越者,3,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a2d0000000001401ac06,,5e9176000000000001000a4a,相信他们会把它们“养”好的，感觉今年脚底下利索点了,2026.04.19,河北,74.0,2.0,25,弱势|同伴,弱势,同伴,4,3
69e481e8000000002003ad94,"

",,,2,69e49656000000001401e408,69e495aa0000000014019035,66626c5e000000000b03002c,检测各项技术的应用能力，很多技术需要先验证再民用的，像原来很多赛车上的技术。,2026.04.19,浙江,70.0,,38,强势|服务者,强势,服务者,14,3
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a270000000001401a802,,61a087b8000000001000d34d,这个我懂，在它们统治地球之前，先留一个好印象。,2026.04.19,河北,7973.0,168.0,23,弱势|同伴,弱势,同伴,5,4
69e44278000000001a0217bb,"机器人超过我的瞬间

",6019.0,372.0,1,69e4573a000000001401a417,,599fe7ce6a6a6917a03c4e09,您是生命的热烈，它是钢铁的进步[赞R],2026.04.19,北京,3905.0,33.0,19,成功|被超越者,成功,被超越者,4,4
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e4e1f0000000001401a40f,,678a3fbe000000000d009c6a,其实蛮无聊的啊，人类都怎么啦？[笑哭R],2026.04.19,浙江,1076.0,205.0,20,,,,3,4
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e4e83d000000001401e024,69e4e1f0000000001401a40f,69594bb2000000003700211e,技术就在无聊中诞生,2026.04.19,广东,877.0,,9,,,,3,4
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e5ce52000000001401ac0a,,596c231f82ec3937cf6079bf,家里没有老人的，可以买一款这个回去照顾哈哈哈,2026.04.20,河南,842.0,29.0,22,,,,5,4
69e481e8000000002003ad94,"

",,,2,69e49a6d000000001401dc13,69e4962e000000001401b006,672db15d000000001c01b149,为了让你发出这条评论，也有很多工程师在伺候平台服务器、通讯基站、手机制造、程序编辑~~~,2026.04.19,广东,612.0,,44,强势|服务者,强势,服务者,15,4
69e481e8000000002003ad94,"

",,,2,69e58662000000001401a805,69e5841a000000001401d81f,5bb3293a3b41e5000166bf7a,这岗位轮不到你干[doge][doge]看似维护，实则是年入大几十万的高科技人才[doge][doge],2026.04.20,湖北,518.0,,52,强势|服务者,强势,服务者,8,4
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dcb1ea000000000d03c735,,653494bc0000000006007feb,患者情绪老稳定了,2026.04.13,河北,290.0,4.0,8,失败|抢救者,失败,抢救者,3,4
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e460c2000000001401e82b,69e45f74000000001401bc0a,5e538df40000000001008b4e,要通用性，将来要参与到人类的日常生活中的。,2026.04.19,河北,275.0,,21,中性|观众,中性,观众,5,4
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc8e9100000000020296bb,,61e6c5900000000010008942,科技服务不了人，还是人在服务科技[捂脸R],2026.04.13,天津,264.0,1.0,21,失败|抢救者,失败,抢救者,7,4
69e2583b00000000230211ea,"

",,2406.0,2,69e2f656000000002a031149,69e2f5c1000000001401b80c,5c8059610000000010039a3d,轮不到外媒，我们自己都快笑死了[笑哭R],2026.04.18,新加坡,239.0,,20,失败|抢救者,失败,抢救者,2,4
69e481e8000000002003ad94,"

",,,2,69e489a5000000001401c00d,69e487f9000000001401e425,5e26b206000000000100a5f8,这个这个 相信工程师吧 肯定各种可能都测试过了 目前的最优解,2026.04.19,浙江,119.0,,30,强势|服务者,强势,服务者,7,4
69e481e8000000002003ad94,"

",,,1,69e71b47000000001401ac15,,5b20a18e6b58b775e9548708,这东西的意义在哪？,2026.04.21,广东,110.0,135.0,9,强势|服务者,强势,服务者,2,4
69e2583b00000000230211ea,"

",,2406.0,2,69e2fd16000000001401bc32,69e2f832000000001401e016,5d297ed4000000001603abae,那是宇树的成熟货架产品高级版，这个估计就是那个学校学生好的团队研发，差距大了去了,2026.04.18,山东,105.0,,40,失败|抢救者,失败,抢救者,11,4
69e2583b00000000230211ea,"

",,2406.0,1,69e2f5c1000000001401b80c,,63273b620000000023026d2d,又要被外媒台媒拿去做文章了[失望R],2026.04.18,湖北,97.0,17.0,18,失败|抢救者,失败,抢救者,3,4
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e46041000000001401d833,69e45c42000000001401c413,5b7b9b311f0bca00017a6a95,相当于排练好的和临场发挥的区别,2026.04.19,江苏,94.0,,15,中性|观众,中性,观众,4,4
69e481e8000000002003ad94,"

",,,1,69e6a9d00000000014019c03,,67919877000000000e011c35,本意替代人工，现在要三个人给他服务[捂脸R],2026.04.21,山东,85.0,34.0,22,强势|服务者,强势,服务者,6,4
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e5aa18000000001401dc37,,625e4fe1000000001000d93c,这玩意就是当玩具卖，也能爆单[doge],2026.04.20,辽宁,84.0,11.0,20,弱势|观众,弱势,观众,3,4
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e576820000000014019406,69e504de000000001401bc03,62f1cb1d00000000190205b7,我看到工程师那么年轻头发那么多也有点感慨，我们的人才储备真足[偷笑R][偷笑R] 真好啊,2026.04.20,广东,81.0,,44,弱势|同伴,弱势,同伴,8,4
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e58aa4000000001401e01c,69e586020000000014019401,5b39eea46b58b7344489a11a,我感觉是不是综合国力强盛的体现，先进和进步[笑哭R][笑哭R],2026.04.20,福建,79.0,,31,,,,6,4
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,1,69e73b0c000000001401e020,,668d246400000000030338c2,真的很想买一个回来当小朋友的玩伴耶[暗中观察R],2026.04.21,贵州,75.0,20.0,24,弱势|观众,弱势,观众,5,4
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e51122000000001401e411,69e4e1f0000000001401a40f,576f948f50c4b46e6022de04,都是每个团队的心血啊，科技在进步，祖国在强大！,2026.04.20,湖南,71.0,,23,,,,7,4
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db0c2e0000000002034cbc,,66a58821000000001d033920,坐等意义提问派[doge],2026.04.12,澳大利亚,53.0,8.0,13,成功|观众,成功,观众,3,4
69e481e8000000002003ad94,"

",,,2,69e71cca000000001401c803,69e71b47000000001401ac15,670cd9dd000000000d027af1,比你卖汉堡有意义多了[笑哭R],2026.04.21,云南,50.0,,15,强势|服务者,强势,服务者,2,4
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e4a51e000000001401e415,69e490dd000000001401e423,555d9f005894467f0a0c29c8,提供情绪价值的一把好手,2026.04.19,上海,45.0,,11,成功|被超越者,成功,被超越者,5,4
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db30b30000000031000110,69db2efd000000003500fedd,678ce9c8000000000e01f33e,刚出生的小婴儿有啥用？又哭又闹要吃要喝的，还不如扔垃圾堆里是吧？,2026.04.12,北京,45.0,,32,成功|观众,成功,观众,5,4
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e5aaf9000000001401b019,69e5aa18000000001401dc37,597d7c936a6a696a2864064d,这个建议不错，再把豆包装进去，可以陪小孩聊天了,2026.04.20,广东,43.0,,23,弱势|观众,弱势,观众,6,4
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db194b000000001500437e,69db0fce0000000015005918,62d827ae0000000002001e7e,就是要一点点研发设计呀。谁也没让他们现在就去[笑哭R],2026.04.12,广东,40.0,,27,成功|观众,成功,观众,4,4
69e481e8000000002003ad94,"

",,,2,69e49a25000000001401b803,69e4962e000000001401b006,60bad721000000000101f0ca,这个早就来，高端制造肯定需要高端售后服务[偷笑R],2026.04.19,江苏,40.0,,25,强势|服务者,强势,服务者,7,4
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69daf3130000000015005cfe,69daef940000000001007f78,6902a8e0000000003700125f,展示科技进步,2026.04.12,广东,38.0,,6,成功|观众,成功,观众,2,4
69e481e8000000002003ad94,"

",,,2,69e48647000000001401c03c,69e4853b000000001401b022,5c1f80c70000000006039d5c,快速散热的，但是可燃，有火花就直接烧,2026.04.19,上海,8645.0,,18,强势|服务者,强势,服务者,4,5
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e48d160000000014018c1b,,5fa8d0fc000000000100566c,这玩意只要有电，能跑死你们人类,2026.04.19,安徽,2825.0,153.0,15,成功|被超越者,成功,被超越者,4,5
69e481e8000000002003ad94,"

",,,2,69e489460000000014018c23,69e4853b000000001401b022,5b706599f7e8b95176d1359c,足球赛场上也用，烷基制冷喷雾,2026.04.19,北京,1355.0,,14,强势|服务者,强势,服务者,5,5
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4aab8000000001401d439,69e4a2e5000000001401b816,645623a5000000000f007a93,油盐不进是吧,2026.04.19,吉林,804.0,,6,弱势|同伴,弱势,同伴,2,5
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e462de000000001401b01d,69e461fb000000001401e82b,5944e17882ec397a22d76fd6,天气太热，中暑了吧,2026.04.19,广东,547.0,,9,中性|观众,中性,观众,3,5
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e58cd8000000002d0200e5,69e586020000000014019401,5f7231d50000000001006a4a,考验长时间的运动散热，元件的耐冲击耐磨损和电池续航能力。,2026.04.20,美国,348.0,,28,,,,10,5
69e481e8000000002003ad94,"

",,,2,69e4898c000000001401b002,69e4853b000000001401b022,61c85d85000000001000cd1e,感觉是压缩空气，降温用,2026.04.19,浙江,335.0,,11,强势|服务者,强势,服务者,2,5
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e45b09000000001401c40f,69e451fd000000001401c806,5f1d95700000000001005a6c,我还以为是拿着瓶农夫山泉,2026.04.19,北京,284.0,,12,中性|观众,中性,观众,2,5
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4b438000000001401a812,69e4a2e5000000001401b816,5b7564a826b61b0001455af6,来人，把这个靓仔叉出去,2026.04.19,北京,202.0,,11,弱势|同伴,弱势,同伴,3,5
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dad46b000000003501bc1d,69dac8d7000000000c0319f8,6299ff0e000000002102022f,大不了换零件[doge],2026.04.12,天津,164.0,,12,成功|观众,成功,观众,2,5
69e481e8000000002003ad94,"

",,,2,69e595f5000000001401b01d,69e5949d000000001401cc1b,5724420250c4b430e1131110,冰块，降温散热用的。,2026.04.20,上海,154.0,,10,强势|服务者,强势,服务者,3,5
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e438c3000000001401e427,69e42cb3000000001401c41a,66e3ec90000000001e004f02,背后加入冷却冰块，后面车上人有冰桶，过一阵就往里面倒，挺好玩的,2026.04.19,山东,110.0,,31,失败|观众,失败,观众,11,5
69e481e8000000002003ad94,"

",,,2,69e48a26000000001401980f,69e4853b000000001401b022,6593daf8000000001f03a111,我以为是云南白药呢[暗中观察R],2026.04.19,北京,108.0,,16,强势|服务者,强势,服务者,2,5
69e481e8000000002003ad94,"

",,,2,69e4899a000000001401b00a,69e4853b000000001401b022,6788d4ff000000000801d683,降温散热的,2026.04.19,北京,99.0,,5,强势|服务者,强势,服务者,2,5
69e481e8000000002003ad94,"

",,,2,69e59e15000000001401a008,69e5949d000000001401cc1b,5a28c0e6b1da1449d366a6d4,干冰，这个桶可太熟悉了[笑哭R],2026.04.20,山东,69.0,,16,强势|服务者,强势,服务者,2,5
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e493f9000000001401c00c,69e48b57000000001401bc2e,64e623f70000000001012981,主要问题不是电量，而是散热,2026.04.19,四川,59.0,,13,成功|被超越者,成功,被超越者,5,5
69e481e8000000002003ad94,"

",,,2,69e57975000000001401bc13,69e56a0b000000001401c009,581dcf073460940cfdc72f4e,估计是电压不足,2026.04.20,山东,49.0,,7,强势|服务者,强势,服务者,3,5
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e49c21000000001401b828,69e48d160000000014018c1b,61b02fd200000000100072b7,会自焚的降温跟不上的话[捂脸R],2026.04.19,山东,46.0,,16,成功|被超越者,成功,被超越者,4,5
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e4f216000000001401940a,,5f7f2c30000000000101cecb,它这个散热系统是真牛逼呀,2026.04.19,重庆,36.0,0.0,12,成功|被超越者,成功,被超越者,2,5
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e47395000000001401e037,,6340e2bd000000001802c875,喘气儿的跑不过烧电的！,2026.04.19,山西,36.0,1.0,11,成功|被超越者,成功,被超越者,3,5
69e481e8000000002003ad94,"

",,,2,69e4ffdf000000001401d40b,69e4fb83000000001401c40c,67a5e751000000000e01de9e,冰块啊！应该是降温用的,2026.04.20,福建,35.0,,11,强势|服务者,强势,服务者,2,5
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69eb618f0000000029027c14,,68713073000000000d02d091,青海湖电池也是用在闪电身上了,2026.04.24,广东,34.0,0.0,14,,,,4,5
69e6f2bc0000000023005345,"�机器人第一视角，好多人呀

",,687.0,2,69e7a388000000001401e40c,69e79d67000000001401d426,5b007f70e8ac2b6983f139a5,不是摔了，是没电蹲下来，家长过来换电池，宇树在后面鼓掌[doge],2026.04.22,上海,33.0,,33,弱势|观众,弱势,观众,8,5
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69f181ef00000000270144af,,62dfb87a000000001f004394,闪电，快点给你的青海湖电池吐出来放我身上，我燃尽了,2026.04.29,吉林,32.0,3.0,25,成功|被超越者,成功,被超越者,7,5
69e481e8000000002003ad94,"

",,,2,69e598f9000000001401b81c,69e4a3ea000000001401e813,685ff465000000001b019504,那是保温壶，里面装的碎冰块，给主机降温的[doge],2026.04.20,北京,24.0,,26,强势|服务者,强势,服务者,5,5
69e481e8000000002003ad94,"

",,,1,69e6f8a10000000014019c09,,5e8297000000000001001b48,往它背上倒的是啥？蛋白粉吗？,2026.04.21,四川,22.0,7.0,14,强势|服务者,强势,服务者,2,5
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db14d600000000350128b6,69daf1a9000000000103c4f0,5ccbe39c0000000012015b14,还费电呢，你下次建议他别用电池,2026.04.12,北京,21.0,,15,成功|观众,成功,观众,5,5
69e481e8000000002003ad94,"

",,,1,69e49ad60000000014018c19,,61a5f90c000000001000ed65,笑死了，我一开始以为是高级燃料，结果发现是往背包里放冰,2026.04.19,上海,20.0,4.0,27,强势|服务者,强势,服务者,8,5
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e46da6000000001401e83a,69e46888000000001401d418,5b9bc5176b58b7183e564046,它还戴了帽子防晒[嘻嘻R],2026.04.19,湖南,20.0,,13,中性|观众,中性,观众,2,5
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e4325e0000000014019c19,69e42cb3000000001401c41a,5e0d64cb000000000100b6aa,说是冷却用的东西[笑哭R],2026.04.19,北京,20.0,,13,失败|观众,失败,观众,2,5
69e2583b00000000230211ea,"

",,2406.0,2,69e2fc72000000001401900a,69e2fc2d000000001401b82a,618b91c8000000001000c813,恭喜你 发明了汽车,2026.04.18,湖南,7631.0,,9,失败|抢救者,失败,抢救者,3,6
69e2583b00000000230211ea,"

",,2406.0,1,69e2fc2d000000001401b82a,,5d7ee9340000000001007f91,能不能做成四个轮子的，加一种液体就可以跑起来的那种！,2026.04.18,陕西,6166.0,158.0,26,失败|抢救者,失败,抢救者,7,6
69e481e8000000002003ad94,"

",,,1,69e490ae000000001401d42a,,5b92131965aece0001d21a33,比跑步干嘛非要人形，轮子不是更快[笑哭R],2026.04.19,浙江,4733.0,1334.0,21,强势|服务者,强势,服务者,6,6
69e481e8000000002003ad94,"

",,,2,69e4924e000000001401c026,69e490ae000000001401d42a,63148d6d0000000015015a96,有轮的叫机器车,2026.04.19,广西,1421.0,,7,强势|服务者,强势,服务者,2,6
69e481e8000000002003ad94,"

",,,2,69e492de000000001401d809,69e490ae000000001401d42a,651a3fa30000000024014f22,因为人形可以和人本身结合起来，他可以用人的装备，人的武器，人也可以用他们的,2026.04.19,山东,907.0,,37,强势|服务者,强势,服务者,10,6
69e481e8000000002003ad94,"

",,,2,69e722e5000000001401b01c,69e71b47000000001401ac15,60875faf000000000100883e,这个评论像极了最开始火车刚出来还没马车快，人们问这东西有啥用的时候,2026.04.21,云南,879.0,,33,强势|服务者,强势,服务者,7,6
69e481e8000000002003ad94,"

",,,2,69e492f6000000001401c80f,69e490ae000000001401d42a,6584e5ca000000001c009983,等明年搞一个5公里越野跑，后年搞一个负重60公斤5公里越野跑，你就知道为什么要人形了。,2026.04.19,澳大利亚,698.0,,43,强势|服务者,强势,服务者,12,6
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e43b43000000001401c03f,69e43311000000001401e428,63e31a220000000026012c04,工作人员：少爷，比赛已经结束了，我开车送您回家[doge],2026.04.19,北京,387.0,,29,弱势|观众,弱势,观众,6,6
69e481e8000000002003ad94,"

",,,2,69e49b4b000000001401c41e,69e49a5c000000001401ac0a,6329de63000000002303d798,好，下次你办个马拉松轮椅大赛,2026.04.19,江苏,340.0,,14,强势|服务者,强势,服务者,5,6
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e4630c000000001401d407,69e45f74000000001401bc0a,648a914c000000000f007c23,恭喜你，发明了汽车。,2026.04.19,浙江,207.0,,10,中性|观众,中性,观众,3,6
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db0a5000000000350147ff,69db09350000000035018759,5e770029000000000100987c,专门跑的快的机器人叫汽车,2026.04.12,云南,174.0,,12,成功|观众,成功,观众,4,6
69e481e8000000002003ad94,"

",,,2,69e493ba000000001401a415,69e490ae000000001401d42a,62925ce40000000015017070,恭喜你发明了电动汽车[doge][doge],2026.04.19,内蒙古,159.0,,22,强势|服务者,强势,服务者,3,6
69e481e8000000002003ad94,"

",,,2,69e7230c000000001401e027,69e71b47000000001401ac15,5f4a627d00000000010068b6,飞机刚上天的时候很多人也是这么问的,2026.04.21,宁夏,137.0,,17,强势|服务者,强势,服务者,4,6
69e2583b00000000230211ea,"

",,2406.0,2,69e30add000000001401d834,69e30a7a0000000014019c23,5fd8c723000000000101d554,[doge]先把那些楼梯都不会上的筛掉,2026.04.18,上海,115.0,,19,失败|抢救者,失败,抢救者,2,6
69e2583b00000000230211ea,"

",,2406.0,2,69e30308000000001401cc2f,69e2fc2d000000001401b82a,5d0a4c0a0000000016038b39,恭喜你，发明了遥控车[doge],2026.04.18,广东,112.0,,16,失败|抢救者,失败,抢救者,3,6
69e481e8000000002003ad94,"

",,,2,69e6ba1f0000000014019c0b,69e6a9d00000000014019c03,5fd312bc000000000101f84e,换成四个轮子竞速的F1需要十多个人伺候一辆车，这是比赛啊。,2026.04.21,四川,101.0,,29,强势|服务者,强势,服务者,11,6
69e481e8000000002003ad94,"

",,,2,69e493200000000014019813,69e490ae000000001401d42a,5721756984edcd5233c333b9,全地形作战，人形也不是最好的选择[偷笑R],2026.04.19,上海,100.0,,21,强势|服务者,强势,服务者,5,6
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e461be000000001401c01f,69e45f74000000001401bc0a,6654971d00000000070076d7,因为人形是做服务的，服务机器人到你家直接用你家的工具，你家工具都是给人用的。目前新闻来看，战争用狗型比较多吧，武器装头的位置，不需要匹配人的武器。,2026.04.19,广东,97.0,,73,中性|观众,中性,观众,23,6
69e2583b00000000230211ea,"

",,2406.0,1,69e2fa8a0000000014019019,,655c2b14000000000202a6fb,其实不一定应要走人型方向的机器人，弄个轮子的也不是不行吧，实用性总比观赏性大吧,2026.04.18,广东,89.0,6.0,39,失败|抢救者,失败,抢救者,12,6
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69ddf62d0000000015007a6c,69dc339f000000003501f4fa,678660ff000000000801cb77,因为整个环境是人居环境，全是匹配人类形体建造的，带轮子的东西已经有了，也早就在路上和家里跑了，比如汽车和扫地机，剩下的位置只能用人形填补,2026.04.14,浙江,87.0,,68,成功|观众,成功,观众,22,6
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db09350000000035018759,,64b0be30000000001f00419e,我也觉得人行机器人的用途在哪？没必要完全做成人的模样吧 要说让他跑 做成轮子更快 更节约成本啊,2026.04.12,日本,77.0,76.0,47,成功|观众,成功,观众,14,6
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db316e000000000d037a0b,69db2e550000000016017b12,5653b2d367bc6541eba2d594,因为拟人是很难的，以后打擂台，体操杂技估计都能整出来比一比[大笑R],2026.04.12,广东,75.0,,34,成功|观众,成功,观众,7,6
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db0336000000000d036d47,69db02c8000000003501de1d,64f710a700000000040260ca,做成人形，就是各行各业通用,2026.04.12,广东,62.0,,13,成功|观众,成功,观众,4,6
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db0a260000000001006db1,69db09ea0000000035017942,5f84231d00000000010000dd,按俩轱辘那叫电动车,2026.04.12,北京,60.0,,9,成功|观众,成功,观众,3,6
69e481e8000000002003ad94,"

",,,2,69e4a109000000001401940d,69e49a050000000014019c00,6693bee60000000003032fab,老佛爷：洋人的火车还得弄轨道才能跑，为什么不直接用马车？,2026.04.19,河南,57.0,,28,强势|服务者,强势,服务者,7,6
69e481e8000000002003ad94,"

",,,2,69e48b2a000000002b025c20,69e48a260000000014018c20,5fb2fc5f00000000010057d1,电磁感应发明的时候老太婆在台下说：这有什么用,2026.04.19,加拿大,57.0,,22,强势|服务者,强势,服务者,5,6
